midpoint	G12
28982.0	0.03038194444444444
53439.0	0.028645833333333332
83324.5	0.02690972222222222
102056.0	0.027777777777777776
121277.5	0.03038194444444444
140577.5	0.040798611111111105
158469.5	0.03645833333333332
175254.0	0.034722222222222224
193663.5	0.03038194444444444
212909.5	0.02604166666666666
231614.5	0.023437499999999993
248034.5	0.023437499999999993
261976.0	0.023437499999999993
274182.5	0.023437499999999993
284750.5	0.023437499999999993
295045.5	0.023437499999999993
303295.5	0.023437499999999993
313371.5	0.023437499999999993
323035.5	0.023437499999999993
348123.0	0.023437499999999993
357911.0	0.023437499999999993
370612.0	0.023437499999999993
381554.5	0.023437499999999993
390420.0	0.023437499999999993
399189.0	0.02604166666666666
407137.5	0.03038194444444444
414159.0	0.02604166666666666
421780.0	0.02951388888888888
431767.0	0.02951388888888888
440704.5	0.02604166666666666
450213.5	0.02604166666666666
460025.0	0.023437499999999993
466728.0	0.023437499999999993
473700.5	0.023437499999999993
481163.5	0.02604166666666666
488681.5	0.023437499999999993
496388.0	0.023437499999999993
501440.5	0.023437499999999993
508636.5	0.023437499999999993
516243.0	0.023437499999999993
522929.5	0.023437499999999993
529603.0	0.023437499999999993
536155.0	0.023437499999999993
542341.0	0.023437499999999993
549906.0	0.023437499999999993
555972.0	0.023437499999999993
564946.5	0.023437499999999993
572460.0	0.023437499999999993
580378.5	0.023437499999999993
588780.0	0.023437499999999993
595070.5	0.023437499999999993
601904.5	0.023437499999999993
607283.5	0.023437499999999993
613812.0	0.023437499999999993
620936.0	0.023437499999999993
627896.5	0.023437499999999993
634716.5	0.023437499999999993
642146.5	0.023437499999999993
652766.0	0.023437499999999993
661376.0	0.023437499999999993
669136.5	0.023437499999999993
676569.5	0.023437499999999993
682103.0	0.023437499999999993
688252.0	0.023437499999999993
693480.5	0.023437499999999993
698429.0	0.023437499999999993
706747.5	0.023437499999999993
716391.5	0.023437499999999993
721506.0	0.023437499999999993
726843.0	0.023437499999999993
731642.5	0.023437499999999993
735599.0	0.023437499999999993
741945.5	0.023437499999999993
746588.5	0.023437499999999993
750847.0	0.023437499999999993
754894.5	0.023437499999999993
759510.0	0.023437499999999993
764142.0	0.023437499999999993
769129.5	0.023437499999999993
774032.5	0.023437499999999993
779535.5	0.023437499999999993
783034.0	0.023437499999999993
787312.0	0.023437499999999993
791616.0	0.023437499999999993
796386.0	0.023437499999999993
800618.5	0.023437499999999993
805502.5	0.023437499999999993
810388.5	0.023437499999999993
814705.5	0.023437499999999993
818947.5	0.023437499999999993
824220.5	0.023437499999999993
828433.0	0.023437499999999993
832726.5	0.023437499999999993
837134.5	0.023437499999999993
850636.5	0.023437499999999993
855656.5	0.023437499999999993
866154.0	0.023437499999999993
870428.5	0.023437499999999993
875558.0	0.023437499999999993
880221.5	0.023437499999999993
885963.5	0.023437499999999993
891034.0	0.023437499999999993
895654.5	0.023437499999999993
900714.0	0.023437499999999993
905698.0	0.023437499999999993
910464.0	0.023437499999999993
915210.0	0.023437499999999993
919345.0	0.023437499999999993
923999.0	0.023437499999999993
927973.0	0.023437499999999993
932134.0	0.023437499999999993
936884.5	0.023437499999999993
941246.5	0.023437499999999993
945318.5	0.023437499999999993
949234.5	0.023437499999999993
953402.5	0.023437499999999993
957079.5	0.023437499999999993
961539.0	0.023437499999999993
965798.5	0.023437499999999993
970440.0	0.023437499999999993
975075.0	0.023437499999999993
979496.5	0.023437499999999993
983910.5	0.023437499999999993
988396.5	0.023437499999999993
992985.5	0.023437499999999993
997816.5	0.023437499999999993
1002669.0	0.023437499999999993
1007410.5	0.023437499999999993
1012353.0	0.023437499999999993
1016772.5	0.023437499999999993
1021465.5	0.023437499999999993
1025620.5	0.023437499999999993
1029825.5	0.023437499999999993
1034609.0	0.023437499999999993
1040099.5	0.023437499999999993
1044334.5	0.023437499999999993
1048830.0	0.023437499999999993
1053251.0	0.023437499999999993
1057998.5	0.023437499999999993
1062149.5	0.023437499999999993
1066886.5	0.023437499999999993
1071311.5	0.023437499999999993
1075525.0	0.023437499999999993
