midpoint	G12
36382.5	0.05495914116327512
61543.0	0.031565454254125935
83719.5	0.03893606793783048
111076.0	0.02964268546707259
128292.0	0.028040378144528123
144325.0	0.020349302996314697
158568.0	0.020028841531805803
172600.0	0.019067457138279127
185473.0	0.018746995673770233
201672.0	0.019067457138279127
215194.5	0.019708380067296912
228201.5	0.018746995673770233
241991.5	0.018426534209261342
251539.5	0.018746995673770233
259680.0	0.019708380067296912
266218.0	0.01650376542220798
273591.0	0.01650376542220798
280313.0	0.01714468835122577
288242.5	0.016824226886716878
301197.5	0.016824226886716878
313573.5	0.016824226886716878
320668.5	0.01650376542220798
328982.5	0.01650376542220798
338501.0	0.01650376542220798
347643.5	0.01650376542220798
355109.5	0.01714468835122577
362535.5	0.016824226886716878
369783.0	0.016824226886716878
377590.0	0.01714468835122577
388472.0	0.01714468835122577
398187.5	0.018746995673770233
404079.0	0.018746995673770233
408199.0	0.018746995673770233
415099.5	0.01714468835122577
422116.0	0.01714468835122577
428719.5	0.017465149815734663
435073.0	0.017465149815734663
441996.5	0.01714468835122577
447176.0	0.01714468835122577
453476.0	0.017785611280243557
458708.5	0.017785611280243557
464568.5	0.017465149815734663
472335.5	0.01714468835122577
478128.0	0.018746995673770233
483384.5	0.01714468835122577
488274.5	0.021310687389841376
492991.5	0.019387918602788018
497491.0	0.019067457138279127
502083.5	0.018746995673770233
507338.5	0.018746995673770233
512579.0	0.018746995673770233
517625.5	0.018746995673770233
521919.0	0.019067457138279127
526865.0	0.019067457138279127
535199.0	0.018426534209261342
541067.5	0.018426534209261342
549241.0	0.016824226886716878
553779.0	0.016824226886716878
559338.0	0.016824226886716878
563306.5	0.01650376542220798
567527.0	0.01650376542220798
571939.0	0.016824226886716878
576338.0	0.01714468835122577
581284.0	0.01714468835122577
587010.5	0.01714468835122577
591630.5	0.01714468835122577
596703.0	0.020669764460823588
601538.5	0.020349302996314697
607577.5	0.018426534209261342
617317.5	0.01714468835122577
623010.5	0.016824226886716878
629146.5	0.016824226886716878
633105.0	0.016824226886716878
637829.5	0.016824226886716878
641301.0	0.016824226886716878
645273.5	0.016824226886716878
650808.0	0.016824226886716878
656832.0	0.01714468835122577
662081.0	0.01714468835122577
667375.5	0.016824226886716878
673348.0	0.016824226886716878
677488.5	0.017465149815734663
682125.0	0.01714468835122577
685982.0	0.016824226886716878
690108.5	0.016824226886716878
694086.0	0.016824226886716878
699351.0	0.016824226886716878
705586.5	0.016824226886716878
710215.0	0.016824226886716878
715429.5	0.016824226886716878
719893.0	0.016824226886716878
724106.5	0.016824226886716878
729820.5	0.016824226886716878
733603.0	0.016824226886716878
739145.5	0.016824226886716878
744104.0	0.016824226886716878
748425.5	0.016824226886716878
755306.5	0.016824226886716878
759352.5	0.016824226886716878
763823.5	0.016824226886716878
767759.0	0.016824226886716878
771213.5	0.016824226886716878
775952.5	0.016824226886716878
779497.5	0.016824226886716878
788216.0	0.016824226886716878
793925.0	0.016824226886716878
800552.0	0.016824226886716878
808006.5	0.016824226886716878
813566.5	0.016824226886716878
817934.5	0.016824226886716878
822084.0	0.016824226886716878
825960.5	0.016824226886716878
830412.5	0.016824226886716878
834304.5	0.016824226886716878
838715.5	0.016824226886716878
844334.5	0.016824226886716878
849665.0	0.016824226886716878
853947.0	0.016824226886716878
857801.0	0.016824226886716878
863110.0	0.016824226886716878
868436.5	0.016824226886716878
872683.5	0.016824226886716878
878403.5	0.016824226886716878
884308.5	0.016824226886716878
889464.5	0.016824226886716878
894168.5	0.016824226886716878
898428.0	0.016824226886716878
903976.5	0.016824226886716878
908288.5	0.016824226886716878
915041.5	0.016824226886716878
920845.5	0.016824226886716878
927275.0	0.016824226886716878
932116.0	0.016824226886716878
939110.0	0.016824226886716878
944030.5	0.016824226886716878
951982.0	0.016824226886716878
961650.5	0.016824226886716878
966083.5	0.016824226886716878
973147.5	0.016824226886716878
980894.0	0.016824226886716878
985618.5	0.016824226886716878
992667.0	0.016824226886716878
1001919.5	0.016824226886716878
1008436.0	0.016824226886716878
1016783.0	0.016824226886716878
1025425.5	0.016824226886716878
1034204.5	0.016824226886716878
1038649.5	0.016824226886716878
1046113.5	0.016824226886716878
1049653.5	0.016824226886716878
1054833.0	0.016824226886716878
1058459.5	0.016824226886716878
1064511.0	0.016824226886716878
1068361.5	0.016824226886716878
1074307.0	0.016824226886716878
1081957.5	0.016824226886716878
1085743.0	0.016824226886716878
1093067.5	0.016824226886716878
1098930.0	0.016824226886716878
1104994.0	0.016824226886716878
1109962.0	0.016824226886716878
1115951.5	0.016824226886716878
1124151.0	0.016824226886716878
1128872.5	0.016824226886716878
1133515.5	0.016824226886716878
1137808.0	0.016824226886716878
1143150.0	0.016824226886716878
1148584.5	0.016824226886716878
1154269.5	0.016824226886716878
1158354.5	0.016824226886716878
1163423.5	0.016824226886716878
1168111.0	0.016824226886716878
1171631.5	0.016824226886716878
1176319.5	0.016824226886716878
1179949.5	0.016824226886716878
1183389.5	0.016824226886716878
1187245.5	0.016824226886716878
1192472.0	0.016824226886716878
1197326.5	0.016824226886716878
1202436.5	0.016824226886716878
1206439.5	0.016824226886716878
1212944.5	0.016824226886716878
1216588.0	0.016824226886716878
1220584.0	0.016824226886716878
1226539.0	0.016824226886716878
1230238.0	0.016824226886716878
1233513.5	0.016824226886716878
1239391.5	0.016824226886716878
1245102.5	0.016824226886716878
1251125.5	0.016824226886716878
1256539.5	0.016824226886716878
1263162.5	0.01714468835122577
1268589.0	0.016824226886716878
1274218.5	0.016824226886716878
1278989.0	0.016824226886716878
1284509.0	0.016824226886716878
1290465.0	0.016824226886716878
1295405.0	0.01714468835122577
1301840.0	0.017785611280243557
1308284.0	0.016824226886716878
1314269.5	0.016824226886716878
1319183.5	0.016824226886716878
1325480.0	0.016824226886716878
1330601.5	0.016824226886716878
1336304.5	0.01714468835122577
1341713.5	0.016824226886716878
1347505.5	0.016824226886716878
1352608.0	0.016824226886716878
1356569.0	0.016824226886716878
1360748.5	0.016824226886716878
1365214.5	0.016824226886716878
1369660.0	0.016824226886716878
1374146.5	0.016824226886716878
1380409.5	0.016824226886716878
1390935.0	0.016824226886716878
1394134.0	0.016824226886716878
1399891.0	0.016824226886716878
1403183.5	0.016824226886716878
1406476.5	0.016824226886716878
1410449.5	0.016824226886716878
1413968.5	0.016824226886716878
1417152.0	0.01714468835122577
1423254.5	0.016824226886716878
1429601.5	0.020669764460823588
1434954.5	0.016824226886716878
1438870.5	0.016824226886716878
1443073.5	0.016824226886716878
1447105.0	0.016824226886716878
1451933.0	0.016824226886716878
1456728.5	0.016824226886716878
1462025.5	0.016824226886716878
1466344.5	0.016824226886716878
1471715.5	0.016824226886716878
1476659.5	0.016824226886716878
1481376.0	0.016824226886716878
1485467.5	0.016824226886716878
1489981.5	0.016824226886716878
1493698.0	0.016824226886716878
1498110.0	0.016824226886716878
1502272.0	0.016824226886716878
1506322.5	0.016824226886716878
1510108.0	0.016824226886716878
1513972.5	0.016824226886716878
1519226.0	0.016824226886716878
1527330.5	0.016824226886716878
1532003.0	0.016824226886716878
1536939.5	0.016824226886716878
1541875.5	0.016824226886716878
1547132.5	0.016824226886716878
1552625.0	0.016824226886716878
1558241.0	0.016824226886716878
1562264.5	0.016824226886716878
1566157.0	0.016824226886716878
1574248.0	0.016824226886716878
1580318.5	0.016824226886716878
1587978.0	0.016824226886716878
1592372.5	0.016824226886716878
1597193.5	0.016824226886716878
1601984.5	0.016824226886716878
1606022.0	0.016824226886716878
1611367.5	0.016824226886716878
1616235.0	0.016824226886716878
1621240.5	0.016824226886716878
1625316.0	0.016824226886716878
1629765.5	0.016824226886716878
1641861.5	0.016824226886716878
1647000.5	0.016824226886716878
1651339.5	0.016824226886716878
1655677.5	0.016824226886716878
1659562.5	0.016824226886716878
1663777.0	0.016824226886716878
1668844.0	0.016824226886716878
1672754.0	0.016824226886716878
1676443.5	0.016824226886716878
1680537.5	0.016824226886716878
1685449.0	0.01714468835122577
1690241.0	0.016824226886716878
1694919.0	0.016824226886716878
1699284.5	0.016824226886716878
1703444.0	0.016824226886716878
1707779.0	0.016824226886716878
1711833.5	0.016824226886716878
1715545.5	0.016824226886716878
1719881.0	0.016824226886716878
1727335.5	0.016824226886716878
1732823.0	0.016824226886716878
1738311.5	0.016824226886716878
1744296.0	0.016824226886716878
1748189.0	0.016824226886716878
1754304.5	0.016824226886716878
1760533.0	0.016824226886716878
1765476.5	0.016824226886716878
1769189.0	0.01714468835122577
1774107.0	0.016824226886716878
1778806.5	0.016824226886716878
1783739.5	0.016824226886716878
1788026.5	0.016824226886716878
1792203.0	0.016824226886716878
1796763.5	0.016824226886716878
1803962.5	0.016824226886716878
1809301.5	0.016824226886716878
1813211.5	0.016824226886716878
1821832.0	0.016824226886716878
1826375.0	0.016824226886716878
1830481.5	0.016824226886716878
1837082.0	0.01714468835122577
1858598.0	0.017465149815734663
1867200.5	0.016824226886716878
1875045.5	0.016824226886716878
1881583.5	0.016824226886716878
1886429.5	0.016824226886716878
1890947.5	0.016824226886716878
1895724.0	0.016824226886716878
1900171.5	0.016824226886716878
1904777.0	0.016824226886716878
1908743.5	0.016824226886716878
1912720.5	0.016824226886716878
1918047.0	0.016824226886716878
1923082.0	0.016824226886716878
1927205.0	0.016824226886716878
1931334.0	0.016824226886716878
1936746.5	0.016824226886716878
1941107.0	0.016824226886716878
1946296.0	0.016824226886716878
1951672.5	0.016824226886716878
1955912.5	0.016824226886716878
1960317.5	0.016824226886716878
1965225.5	0.016824226886716878
1972096.0	0.016824226886716878
1977560.0	0.016824226886716878
1981371.0	0.016824226886716878
1985203.5	0.016824226886716878
1990042.0	0.016824226886716878
1994734.5	0.016824226886716878
1998534.5	0.016824226886716878
2004069.5	0.016824226886716878
2009612.0	0.016824226886716878
2014793.5	0.016824226886716878
2019197.0	0.016824226886716878
2026200.0	0.018746995673770233
2030411.0	0.016824226886716878
2037603.5	0.016824226886716878
2041535.0	0.016824226886716878
2046484.5	0.016824226886716878
2051228.0	0.016824226886716878
2055456.0	0.016824226886716878
2061197.0	0.016824226886716878
2066811.5	0.016824226886716878
2073426.5	0.016824226886716878
2076968.5	0.016824226886716878
2085600.0	0.016824226886716878
2101679.5	0.016824226886716878
2108190.5	0.016824226886716878
2113297.5	0.016824226886716878
2118739.5	0.016824226886716878
2123114.0	0.016824226886716878
2128539.0	0.016824226886716878
2133787.0	0.016824226886716878
2139174.0	0.016824226886716878
2144728.0	0.016824226886716878
2150774.5	0.016824226886716878
2162955.5	0.016824226886716878
2169915.0	0.016824226886716878
2177286.5	0.016824226886716878
2182497.0	0.016824226886716878
2187067.5	0.016824226886716878
2191444.0	0.016824226886716878
2195934.5	0.016824226886716878
2199610.5	0.016824226886716878
2204073.0	0.016824226886716878
2209450.5	0.016824226886716878
2213400.0	0.016824226886716878
2218748.5	0.016824226886716878
2223820.0	0.016824226886716878
2228105.5	0.016824226886716878
2232845.0	0.01714468835122577
2242688.5	0.016824226886716878
2246853.5	0.016824226886716878
2250490.5	0.016824226886716878
2254264.5	0.016824226886716878
2258844.5	0.016824226886716878
2264384.0	0.016824226886716878
2268083.5	0.016824226886716878
2276178.5	0.016824226886716878
2279823.5	0.016824226886716878
2283654.5	0.016824226886716878
2288116.5	0.016824226886716878
2292118.0	0.016824226886716878
2296554.0	0.016824226886716878
2301236.0	0.016824226886716878
2305397.0	0.016824226886716878
2309464.0	0.016824226886716878
2314348.0	0.016824226886716878
2319035.5	0.016824226886716878
2322965.5	0.016824226886716878
2327758.0	0.016824226886716878
2334580.0	0.016824226886716878
2339349.5	0.016824226886716878
2344455.0	0.016824226886716878
2348242.5	0.016824226886716878
2351804.0	0.016824226886716878
2357001.5	0.016824226886716878
2361253.5	0.016824226886716878
2364928.5	0.016824226886716878
2368974.5	0.016824226886716878
2373012.0	0.016824226886716878
2376808.5	0.016824226886716878
2385562.0	0.016824226886716878
2389642.0	0.016824226886716878
2393301.5	0.016824226886716878
2396860.0	0.016824226886716878
2400895.5	0.016824226886716878
2404733.0	0.016824226886716878
2408037.0	0.016824226886716878
2411839.0	0.016824226886716878
2416204.5	0.016824226886716878
2420624.0	0.01714468835122577
2424732.5	0.01714468835122577
2428550.0	0.01714468835122577
2432557.5	0.018746995673770233
2436357.0	0.01714468835122577
2440822.5	0.01714468835122577
2444598.5	0.01714468835122577
2448558.5	0.01714468835122577
2452246.0	0.01714468835122577
2456280.0	0.01714468835122577
2460060.0	0.01714468835122577
2464158.0	0.01714468835122577
2468127.0	0.01714468835122577
2474510.5	0.01714468835122577
2483790.0	0.01714468835122577
2489329.5	0.01714468835122577
2493246.0	0.01714468835122577
2497688.5	0.01714468835122577
2501550.5	0.01714468835122577
2504943.5	0.01714468835122577
2508508.5	0.01714468835122577
2512500.0	0.01714468835122577
2515766.0	0.01714468835122577
2519519.0	0.01714468835122577
2523295.5	0.018746995673770233
2526791.5	0.01714468835122577
2531000.5	0.01714468835122577
2534586.5	0.01714468835122577
2538644.5	0.01714468835122577
2542263.0	0.01714468835122577
2545588.0	0.01714468835122577
2550410.0	0.01714468835122577
2554342.5	0.01714468835122577
2558402.0	0.01714468835122577
2563315.5	0.01714468835122577
2566787.0	0.01714468835122577
2571452.5	0.01714468835122577
2575127.5	0.01714468835122577
2579837.0	0.01714468835122577
