midpoint	h12
9170.925	0.023
18159.2665	0.087
23847.06	0.042
29867.5655	0.036
36012.941	0.048
42094.369	0.029
48527.251	0.03
54833.0685	0.03
60828.646	0.031
67157.0525	0.029
73761.8355	0.027
79643.655	0.031
86154.899	0.034
93176.3485	0.031
99414.618	0.031
106014.1875	0.032
112182.7115	0.038
119581.239	0.039
125701.14	0.026
132837.2475	0.041
140050.149	0.036
146054.375	0.033
152418.8905	0.039
159636.2795	0.034
165891.0665	0.03
172069.9535	0.049
178646.067	0.034
184871.9315	0.029
191785.7665	0.038
198740.088	0.036
204757.824	0.024
210845.0265	0.035
216925.0695	0.037
222702.6165	0.033
228464.0115	0.032
234080.5735	0.034
239739.9985	0.032
245440.2625	0.033
251118.6825	0.043
256950.9575	0.025
263042.948	0.037
269078.525	0.046
274991.6835	0.036
280810.131	0.031
287500.135	0.028
293714.112	0.047
299342.5145	0.029
305032.7485	0.023
310528.368	0.025
316246.578	0.028
322593.497	0.023
329039.7195	0.032
334796.9515	0.036
340095.922	0.04
345524.2445	0.03
350891.0145	0.026
356389.1335	0.026
366685.115	0.023
374334.056	0.028
379798.174	0.03
385222.1065	0.027
390671.849	0.025
396193.031	0.028
401536.28	0.033
407182.417	0.026
412780.182	0.033
419527.1855	0.02
427107.4295	0.023
432662.6725	0.026
438207.6425	0.024
443922.5985	0.024
449788.5465	0.023
455214.6725	0.026
460795.896	0.024
467104.8925	0.029
473411.542	0.026
479051.278	0.024
484826.366	0.024
490732.346	0.024
496143.902	0.023
501692.324	0.023
507241.188	0.026
512540.2195	0.025
517906.5915	0.024
523602.3235	0.023
529173.6935	0.023
534486.5935	0.024
539955.855	0.024
545182.755	0.023
550213.0285	0.023
555047.824	0.023
559878.3755	0.024
564738.301	0.027
569598.4805	0.027
574396.071	0.027
579092.1025	0.024
584007.2285	0.023
588931.8035	0.023
593861.145	0.024
598801.2755	0.024
603562.113	0.023
608716.533	0.024
615515.737	0.023
621240.5945	0.023
626157.781	0.024
631037.115	0.024
635891.2395	0.024
640844.768	0.024
646563.292	0.024
651672.815	0.024
656628.0905	0.025
662931.67	0.026
668297.849	0.027
673192.1865	0.024
677984.184	0.024
682819.177	0.024
687553.8535	0.023
692568.2765	0.023
697423.0935	0.023
702287.2295	0.028
707078.034	0.023
711842.589	0.026
716727.2025	0.029
721680.171	0.024
726535.3945	0.023
731527.506	0.024
736564.8965	0.024
741832.3235	0.024
747123.343	0.024
752378.755	0.024
757734.6495	0.023
762857.783	0.023
767938.5285	0.022
772867.4255	0.032
777688.5935	0.024
782538.881	0.026
787887.224	0.023
793280.932	0.023
798380.7905	0.023
803420.3045	0.023
808413.8185	0.022
813262.693	0.023
818114.874	0.022
823060.2135	0.023
827935.352	0.023
832948.992	0.023
838235.125	0.023
843507.0645	0.023
848580.6005	0.023
853476.3015	0.023
858392.4635	0.023
863335.1205	0.023
868552.094	0.024
873737.5555	0.023
878900.7545	0.024
884796.1815	0.023
889744.8565	0.023
894679.6725	0.023
900198.5205	0.023
910413.0405	0.023
915378.7625	0.023
920344.4845	0.024
925625.561	0.023
930798.337	0.022
935901.364	0.023
941022.5005	0.022
946237.771	0.023
951394.4415	0.022
956627.7445	0.022
965741.218	0.023
972027.8025	0.022
977427.7305	0.023
982319.893	0.023
987122.6565	0.022
991893.9715	0.026
996894.257	0.023
1001722.3615	0.021
1006665.2215	0.026
1011529.9925	0.024
1016416.721	0.023
1021329.3945	0.023
1026318.7415	0.023
1031376.5975	0.023
1036166.808	0.023
1041195.5095	0.023
1046070.528	0.023
1050866.6275	0.023
1055752.7175	0.023
1060814.6045	0.022
1066024.969	0.022
1070889.327	0.023
1076216.734	0.023
1081175.645	0.023
1086662.4955	0.023
1091636.503	0.023
1097160.8455	0.023
1103009.617	0.022
1107968.502	0.023
1113169.1425	0.023
1118454.683	0.022
1124042.8075	0.023
1129474.882	0.023
1134668.3905	0.023
1140032.705	0.025
1145566.9115	0.027
1151239.643	0.022
1156767.577	0.023
1162037.5755	0.022
1167375.6485	0.023
1172772.7505	0.023
1178005.829	0.022
1183287.989	0.022
1189332.471	0.023
1195017.7085	0.022
1200918.073	0.023
1206144.8555	0.023
1211131.382	0.023
1216154.398	0.023
1221282.716	0.022
1226169.971	0.022
1231467.514	0.023
1236764.471	0.022
1242241.888	0.022
1247620.3095	0.023
1252850.255	0.023
1258196.8125	0.023
1263782.489	0.022
1268832.2615	0.023
1273947.2375	0.022
1279439.3875	0.023
1289067.219	0.023
1295960.572	0.022
1300942.4585	0.022
1306517.828	0.023
1311813.007	0.023
1317032.8405	0.023
1323091.759	0.023
1328468.317	0.023
1333649.65	0.023
1338792.6665	0.022
1344169.855	0.022
1349172.997	0.022
1354258.3305	0.022
1359479.0065	0.022
1364984.119	0.021
1370141.5055	0.021
1375218.4045	0.021
1386196.385	0.021
1393220.7185	0.021
1398584.7445	0.021
1403696.1815	0.021
1408763.6	0.021
1413800.1835	0.022
1418867.4335	0.021
1424071.5925	0.021
1429157.886	0.021
1434477.944	0.021
1440033.586	0.021
1445069.845	0.021
1450001.9985	0.022
1459246.879	0.021
1466136.5535	0.021
1471298.25	0.021
1477204.075	0.021
1482948.7655	0.021
1488835.198	0.022
1496801.502	0.024
1502167.7415	0.022
1507373.557	0.021
1512535.3115	0.021
1517816.9235	0.022
1523166.275	0.022
1528051.835	0.022
1533321.2405	0.021
1538631.16	0.022
1543933.154	0.022
1549355.594	0.021
1555018.849	0.022
1560251.7855	0.022
1565459.799	0.022
1570714.67	0.021
1576324.57	0.021
1581663.614	0.021
1587065.0945	0.022
1592230.3665	0.022
1597419.1705	0.022
1602424.0775	0.022
1607499.987	0.022
1613030.29	0.021
1618539.007	0.022
1624072.1645	0.02
1629526.2545	0.021
1634582.172	0.022
1639770.0655	0.022
1644956.3985	0.021
1650035.876	0.022
1655277.0805	0.021
1660433.368	0.021
1665421.7675	0.022
1670415.087	0.022
1675719.349	0.021
1681401.782	0.021
1686732.0525	0.022
1691923.5125	0.022
1697064.18	0.021
1702658.691	0.022
1707991.963	0.021
1713244.3945	0.022
1718836.6325	0.022
1724472.9155	0.021
1730036.9	0.022
1735410.0025	0.024
1740594.386	0.023
1746042.8435	0.023
1751616.5865	0.023
1757375.4715	0.023
1762871.3955	0.023
1768366.327	0.023
1773618.624	0.023
1778842.124	0.023
1784113.7125	0.02
1790064.5375	0.024
1795741.943	0.023
1801164.6395	0.023
1806925.969	0.023
1813762.6765	0.023
1819373.179	0.023
1825194.171	0.021
1831008.769	0.022
1837637.315	0.023
1843929.6155	0.024
1850935.6275	0.024
1858855.05	0.018
1864655.1065	0.023
1870127.5075	0.023
1875533.447	0.023
1880508.8865	0.021
1885405.331	0.023
1890372.7715	0.023
1895285.2435	0.024
1900296.029	0.023
1905294.456	0.023
1910356.0225	0.021
1915336.4855	0.023
1920274.872	0.023
1925159.7675	0.023
1929944.986	0.024
1934888.337	0.024
1939960.6485	0.023
1945026.5845	0.024
1950031.455	0.023
1955195.926	0.023
1960342.0575	0.023
1965399.131	0.023
1970739.062	0.021
1975998.4715	0.023
1981549.1575	0.023
1986923.8815	0.023
1991943.083	0.023
1996946.1945	0.023
2001779.3895	0.023
2006747.375	0.023
2012154.44	0.024
2017586.2885	0.024
2022983.0625	0.024
2028472.543	0.023
2034221.6225	0.023
