midpoint	h12
6326.3105	0.07
13166.6605	0.034
19570.393	0.069
27065.757	0.073
35255.5025	0.034
42529.734	0.044
48581.772	0.051
54946.779	0.058
62914.1915	0.089
71002.595	0.092
79145.8535	0.046
87474.3755	0.066
93839.3645	0.045
100504.684	0.055
106504.417	0.039
112643.523	0.052
119058.45	0.052
125696.738	0.042
131780.0205	0.068
137645.0905	0.092
143578.935	0.037
149495.298	0.045
155723.456	0.039
161814.167	0.037
167599.217	0.054
173601.6045	0.038
179721.617	0.05
186319.7795	0.033
192386.5205	0.069
198342.3025	0.055
204640.596	0.049
211219.995	0.043
217639.5105	0.033
223854.883	0.058
230152.887	0.046
236187.9025	0.043
242415.0155	0.047
248970.222	0.048
255387.125	0.049
261569.082	0.025
268029.9335	0.041
273906.4155	0.041
280522.51	0.036
286619.213	0.031
292614.742	0.034
298210.469	0.033
304055.279	0.031
310015.565	0.041
315462.9415	0.053
320796.379	0.042
326289.663	0.038
343747.0135	0.021
351615.664	0.043
356951.213	0.049
364065.4935	0.046
371549.242	0.058
377220.4265	0.059
382839.5685	0.049
388352.905	0.049
393603.475	0.061
398739.4745	0.039
403965.3745	0.059
409104.178	0.049
414390.8235	0.046
419663.8285	0.041
424955.663	0.035
430377.69	0.042
435514.552	0.046
440762.3605	0.049
446441.1955	0.038
452087.481	0.039
457702.175	0.049
463129.684	0.055
468330.8455	0.037
473285.303	0.031
478361.348	0.041
483435.3565	0.038
488450.2215	0.031
493440.146	0.032
498477.127	0.033
503664.413	0.033
509043.507	0.03
514259.49	0.039
519550.1485	0.029
524511.019	0.03
529474.259	0.042
534550.6365	0.047
539834.004	0.046
545166.0435	0.051
550715.194	0.05
555995.472	0.042
561845.026	0.048
567565.634	0.044
573040.272	0.031
578849.003	0.046
584028.813	0.047
589501.2905	0.057
594832.027	0.046
600203.487	0.051
605406.975	0.045
610686.3185	0.046
615882.593	0.034
621224.002	0.032
626191.174	0.032
632092.872	0.036
637419.0725	0.028
643091.0505	0.033
649064.987	0.028
654897.8115	0.033
660758.6875	0.024
666515.396	0.026
673749.8315	0.03
679731.812	0.033
685235.0085	0.031
690397.222	0.04
695424.1505	0.032
702128.5105	0.039
713724.883	0.036
719897.0485	0.044
725575.481	0.042
731489.6855	0.052
737307.6255	0.034
742878.411	0.034
748145.393	0.035
753460.1565	0.031
758714.828	0.029
764229.7585	0.026
769520.9265	0.027
774623.6295	0.027
