midpoint	h12
44235.388	0.049
69610.343	0.038
78057.1065	0.038
100296.028	0.021
113347.2845	0.038
122381.021	0.076
135887.632	0.092
162576.399	0.091
177985.8065	0.037
204618.797	0.042
274597.857	0.094
299037.2565	0.129
332907.229	0.207
347309.2075	0.074
362180.3935	0.031
371403.8275	0.132
379513.8805	0.091
390974.0675	0.102
445383.0585	0.053
524091.3905	0.038
546757.7455	0.05
585774.3025	0.027
621641.9605	0.078
640942.724	0.11
655318.8345	0.035
667097.908	0.085
696463.926	0.033
724761.9395	0.028
737965.4705	0.116
752303.36	0.066
767834.3805	0.023
780822.892	0.088
794329.2545	0.122
803404.005	0.063
817608.9045	0.047
829902.1315	0.095
839901.5935	0.068
849087.3425	0.082
861677.5015	0.083
871873.281	0.061
883169.515	0.072
907504.0785	0.058
934982.446	0.036
957560.39	0.026
971317.337	0.07
986826.958	0.066
1014408.0065	0.058
1040361.397	0.035
1090372.6405	0.061
1105828.9365	0.044
1122436.4305	0.059
1137483.2075	0.059
1150448.779	0.072
1190266.7785	0.028
1239575.6725	0.101
1247849.3315	0.081
1263266.5375	0.068
1277815.7905	0.108
1288160.8435	0.065
1296470.4275	0.114
1312297.8395	0.098
1333275.134	0.062
1356141.767	0.082
1383250.6245	0.067
1427477.8835	0.034
1475664.2615	0.021
1489780.0525	0.026
1499140.3445	0.049
1513379.9995	0.036
1529320.296	0.034
1543785.421	0.079
1555943.2295	0.113
1564190.74	0.157
1573992.407	0.234
1586307.3805	0.161
1599578.5285	0.136
1609378.588	0.118
1616800.6825	0.158
1624860.465	0.267
1635471.826	0.121
1646276.0695	0.09
1654187.634	0.179
1668378.8635	0.109
1709776.333	0.109
1726441.2255	0.108
1735137.354	0.108
1744164.772	0.111
1756767.544	0.06
1766938.3055	0.109
1774736.661	0.089
1783627.224	0.096
1795092.268	0.088
1807468.166	0.117
1815513.2735	0.041
1834143.0175	0.081
1847390.7315	0.097
1855856.9245	0.096
1864367.1045	0.078
1881832.31	0.081
1890343.6145	0.093
1898291.4	0.077
1906606.0735	0.086
1915282.281	0.082
1934056.799	0.043
1946156.834	0.097
1955455.16	0.098
1966045.966	0.106
1973946.0295	0.069
1981496.4625	0.093
1988806.1405	0.064
1996282.6505	0.081
2003944.788	0.113
2011269.815	0.116
2018975.9365	0.12
2026803.34	0.067
2034602.37	0.112
2042141.9425	0.111
2049700.078	0.166
2058519.2355	0.073
2067912.411	0.091
2075566.2825	0.061
2084963.578	0.085
2093839.489	0.081
2104206.9785	0.088
2112198.8765	0.145
2120879.503	0.097
2129122.531	0.178
2136797.543	0.096
2146574.049	0.108
2155187.116	0.089
2162740.107	0.064
2170565.2015	0.092
2178198.5615	0.132
2185782.6135	0.081
2197067.642	0.056
2206567.139	0.067
2213853.034	0.103
2221026.883	0.073
2228571.145	0.15
2240457.5015	0.108
2248858.4185	0.136
2256418.443	0.077
2263272.624	0.063
2270574.4145	0.124
2278063.2425	0.106
2286663.6455	0.087
2308640.2725	0.059
2330386.0275	0.051
2348262.788	0.099
2359744.0575	0.146
2369611.697	0.099
2377224.124	0.143
2387940.892	0.118
2395961.405	0.076
2406514.7185	0.114
2415517.8945	0.098
2423135.6395	0.078
2433016.5455	0.099
2442290.013	0.063
2450734.496	0.067
2458015.6665	0.065
2471546.6195	0.059
2479288.303	0.06
2486406.2785	0.072
2493422.832	0.07
2501268.376	0.081
2508550.8805	0.063
2517471.81	0.063
2530665.0475	0.09
2544759.2125	0.053
2554703.309	0.054
2562061.28	0.082
2573108.7475	0.077
2586819.8175	0.072
2599235.1435	0.066
2610023.976	0.067
2618413.7545	0.075
2627279.596	0.056
2634700.505	0.056
2645127.6315	0.095
2656480.4455	0.067
2671017.906	0.088
2678042.8195	0.072
2689800.472	0.077
2702663.402	0.059
2710234.7295	0.055
2718324.6545	0.056
2753333.3285	0.029
2768993.331	0.061
2777299.0	0.058
2786048.54	0.064
2802588.582	0.054
2816607.039	0.061
2823392.629	0.052
2830471.5035	0.06
2840012.953	0.053
2847337.175	0.047
2855736.2655	0.043
2865887.8755	0.048
2875704.945	0.049
2883824.4995	0.056
2892643.057	0.057
2903191.6415	0.061
2909540.3675	0.059
2916295.974	0.047
2923040.446	0.053
2929762.0545	0.049
2936468.3325	0.058
2944109.1735	0.064
2953722.696	0.056
2975081.2785	0.046
2985049.319	0.057
2995651.5615	0.057
3007588.428	0.069
3017411.145	0.092
3031001.3655	0.068
3043300.6225	0.051
3051578.3295	0.068
3059693.8185	0.08
3067060.2465	0.055
3074851.894	0.064
3089391.507	0.058
3099428.1025	0.065
3107095.6135	0.059
3116181.7825	0.084
3130227.611	0.059
3142456.7	0.063
3149681.3065	0.077
3156868.442	0.059
3164677.613	0.072
3175636.5375	0.062
3185097.241	0.093
3193910.17	0.053
3212711.893	0.05
3224147.2555	0.077
3231673.7655	0.059
3238484.8945	0.041
3245771.4775	0.069
3257770.7755	0.056
3266437.534	0.073
3273562.078	0.039
3281139.002	0.07
3288705.8995	0.062
3305992.54	0.049
3313602.6725	0.057
3321895.2915	0.098
3330052.6045	0.056
3337180.7595	0.057
3344779.9375	0.063
3354335.0455	0.059
3368326.0605	0.047
3376525.638	0.048
3383362.291	0.051
3390470.0165	0.092
3397765.7905	0.062
3404792.1935	0.067
3411794.5875	0.048
3418722.3195	0.059
3425399.745	0.065
3432366.8675	0.063
3439091.915	0.059
3445639.902	0.054
3452281.6355	0.05
3459036.538	0.051
3466029.4865	0.054
3477506.577	0.074
3486120.7495	0.059
3493182.1485	0.049
3500713.034	0.057
3508293.1075	0.052
3516378.051	0.072
3526055.355	0.054
3532919.4345	0.049
3540211.3905	0.058
3547486.4435	0.064
3554656.5465	0.046
3562278.598	0.076
3570007.88	0.056
3577953.397	0.068
3585721.385	0.059
3593463.976	0.104
3600556.623	0.049
3607923.414	0.056
3614614.419	0.052
3622563.805	0.079
3631911.514	0.053
3638751.8465	0.059
3646140.227	0.051
3655712.2065	0.049
3662624.5305	0.056
3672426.307	0.059
3682479.763	0.051
3689939.86	0.053
3697861.339	0.068
3705988.3345	0.059
3713408.105	0.052
3721291.0315	0.045
3729680.662	0.049
3742199.6305	0.059
3751183.914	0.063
3759308.8285	0.051
3766765.833	0.056
3776134.8965	0.059
3793429.8025	0.036
3804515.701	0.049
3811809.4435	0.054
3819207.0935	0.056
3828922.0725	0.059
3844274.381	0.053
3862779.668	0.053
3870393.56	0.057
3878380.1985	0.046
3886277.3545	0.057
3894371.241	0.053
3901358.6385	0.052
3908330.0765	0.046
3916143.632	0.053
3923512.8735	0.051
3932073.646	0.046
3941074.334	0.054
3948210.882	0.062
3955210.266	0.056
3966615.643	0.053
3975027.7305	0.076
3985901.0745	0.082
4006903.6215	0.064
4018893.2825	0.051
4027112.355	0.051
4035389.0835	0.053
4045085.474	0.046
4053568.781	0.052
4062838.6005	0.083
4074624.4095	0.045
4085770.669	0.039
4093352.247	0.051
4101435.602	0.045
4111640.8735	0.05
4119740.6705	0.055
4127995.159	0.069
4135982.665	0.065
4147659.7775	0.075
4162047.9635	0.103
4169531.301	0.099
4178875.1865	0.08
4192783.5065	0.052
4215055.984	0.053
4222084.9185	0.093
4229397.052	0.068
4237400.3345	0.079
4266991.4985	0.083
4281374.1465	0.059
4292904.4175	0.063
4311566.5845	0.079
4324709.693	0.058
4346252.043	0.091
4378145.6135	0.027
4391942.451	0.074
4402898.725	0.064
4416708.539	0.062
4475184.442	0.032
4544275.95	0.021
4603671.2275	0.02
4650925.226	0.02
4712889.6475	0.047
4744696.2285	0.037
4783387.9245	0.031
4810664.8005	0.061
4817416.839	0.044
4826971.939	0.054
4834990.748	0.044
4842647.5565	0.034
4850651.6845	0.048
4858034.2205	0.054
4865941.2295	0.052
4874206.9455	0.064
4884108.5875	0.044
4904621.4195	0.049
4912294.791	0.058
4919815.416	0.047
4928565.7975	0.054
4938988.712	0.058
4975995.0795	0.027
5001284.5325	0.063
5013233.272	0.059
5020618.1695	0.056
5029286.704	0.061
5037280.403	0.058
5049623.331	0.048
5057356.655	0.064
5065494.015	0.057
5073744.104	0.081
5083625.019	0.062
5102231.408	0.048
5110080.266	0.054
5117337.3545	0.067
5124757.456	0.066
5133665.6145	0.082
5140998.559	0.059
5152269.5375	0.114
5160812.82	0.094
5170445.979	0.104
5178116.44	0.066
5185652.4625	0.046
5192893.661	0.071
5200125.246	0.081
5207620.9275	0.055
5215180.9685	0.093
5226562.15	0.057
5239315.12	0.111
5246790.4515	0.108
5256794.7065	0.056
5264628.677	0.096
5271524.327	0.059
5278558.675	0.068
5295520.8195	0.071
5309061.349	0.054
5316002.4935	0.084
5323194.3195	0.058
5330394.872	0.054
5338210.411	0.053
5345975.8885	0.066
5353566.46	0.075
5360669.521	0.052
5367892.5485	0.059
5375054.062	0.056
5381945.74	0.054
5388447.837	0.077
5395890.644	0.078
5408421.0965	0.094
5415690.4895	0.077
5422852.2135	0.055
5430021.2135	0.079
5437332.8735	0.071
5444993.0755	0.061
5452899.0575	0.051
5460019.0495	0.059
5466803.2255	0.052
5475826.713	0.068
5484979.501	0.088
5492767.974	0.056
5500710.9455	0.044
5509036.6935	0.054
5517825.231	0.054
5525205.065	0.066
5533309.8355	0.052
5543277.2805	0.075
5562981.338	0.056
5573373.5725	0.065
5580223.6365	0.08
5588131.027	0.058
5595931.032	0.065
5602586.3185	0.06
5609701.2175	0.069
5617171.306	0.052
5625480.63	0.074
5633842.7425	0.041
5641830.5775	0.076
5650958.099	0.084
5658597.785	0.059
5665744.795	0.046
5672991.333	0.051
5680994.9955	0.044
5688323.2875	0.059
5695072.1705	0.064
5701529.4875	0.061
5708586.149	0.049
5715939.4845	0.049
5724402.2	0.05
5732076.265	0.056
5739856.96	0.049
5748275.825	0.059
5758996.112	0.058
5765799.8245	0.045
5772816.23	0.044
5781447.002	0.056
5790995.078	0.082
5798946.6855	0.048
5806857.7915	0.061
5814182.6295	0.048
5821835.927	0.073
5829171.5485	0.067
5836572.255	0.142
5843905.704	0.048
5860619.018	0.068
5874199.3015	0.086
5887804.464	0.065
5896983.693	0.058
5904222.5185	0.103
5911068.8335	0.084
5923232.448	0.091
5935863.7325	0.046
5942468.8425	0.066
5948989.231	0.069
5955387.2725	0.071
5965155.8415	0.072
5974276.8075	0.065
5981232.708	0.087
5988415.526	0.079
5995595.6145	0.045
6002386.503	0.074
6009051.528	0.075
6015370.8965	0.097
6022965.087	0.053
6033267.072	0.051
6057775.772	0.065
6065626.755	0.071
6073495.523	0.06
6085463.546	0.052
6093875.803	0.044
6101192.392	0.092
6108284.072	0.055
6123139.306	0.091
6144513.305	0.062
6163044.0965	0.065
6171313.2595	0.058
6178255.5675	0.043
6189365.915	0.058
6201993.9585	0.052
6210247.3265	0.076
6217322.9	0.064
6228279.385	0.052
6241257.4055	0.071
6252893.0945	0.04
6260751.312	0.051
6268715.8825	0.059
6275649.894	0.064
6283810.672	0.068
6290577.4705	0.059
6297529.662	0.067
6305816.3905	0.058
6315485.1175	0.065
6325065.854	0.094
6336177.328	0.046
6361416.996	0.068
6374021.0575	0.09
6380737.655	0.081
6387497.088	0.117
6394490.808	0.082
6401887.6785	0.099
6409425.98	0.07
6417300.1905	0.077
6424896.1785	0.096
6432083.1335	0.134
6440692.7085	0.099
6449001.506	0.056
6462455.6515	0.076
6475144.4235	0.151
6486351.5	0.054
6493981.006	0.059
6501737.723	0.062
6513687.8335	0.102
6523755.6465	0.056
6531829.5765	0.087
6541439.009	0.059
6549607.3075	0.079
6556024.476	0.057
6562289.3325	0.061
6568783.9015	0.078
6576113.33	0.054
6583483.774	0.057
6590669.6115	0.089
6597587.651	0.066
6604815.969	0.067
6611609.4265	0.065
6618219.2935	0.079
6628482.404	0.067
6638244.25	0.071
6644830.0005	0.062
6651215.8925	0.054
6658954.972	0.068
6666116.001	0.055
6672898.112	0.056
6679768.2935	0.046
6686434.3905	0.063
6693031.4775	0.069
6699656.7435	0.071
6706874.164	0.051
6713631.585	0.058
6720245.5695	0.086
6726844.468	0.056
6733698.618	0.051
6740690.1945	0.066
6746822.5705	0.064
6753113.954	0.053
6759498.355	0.069
6766995.1555	0.112
6775922.83	0.071
6786446.871	0.08
6793292.0465	0.059
6799807.635	0.056
6806183.897	0.054
6816675.231	0.069
6822897.26	0.053
6833721.6055	0.059
6841875.511	0.059
6851333.2205	0.051
6862684.855	0.076
6872297.2375	0.075
6886141.2705	0.049
6898343.7	0.074
6912758.872	0.062
6919062.7135	0.048
6926069.649	0.042
6934302.9025	0.063
6942046.7245	0.054
6955041.3385	0.069
6965193.0215	0.104
6971947.002	0.075
6978812.1355	0.054
6986401.5395	0.071
7008220.277	0.074
7025570.429	0.048
7032535.693	0.063
7039512.3955	0.056
7050548.713	0.052
7061477.668	0.121
7068621.4645	0.133
7077495.6545	0.072
7084375.979	0.05
7090682.5875	0.092
7097411.96	0.053
7124165.5825	0.038
