midpoint	h12
36493.229	0.349
96000.438	0.032
157004.6595	0.124
174090.08	0.193
192003.046	0.812
220430.1925	0.476
243655.642	0.134
268302.58	0.698
294654.397	0.069
316919.325	0.171
335693.553	0.139
355321.0605	0.431
370106.3685	0.14
396688.812	0.061
415067.0695	0.259
432890.6835	0.528
452558.844	0.842
470581.5645	0.413
489183.013	0.786
516438.5975	0.383
542791.792	0.411
568058.6295	0.568
588917.536	0.786
606397.176	0.646
630994.414	0.496
640755.3825	0.672
648710.167	0.238
666837.9445	0.783
678231.5205	0.698
694013.1535	0.755
710124.8925	0.903
723568.1055	0.108
739065.055	0.219
750495.516	0.842
760263.293	0.698
769866.386	0.419
781972.1675	0.815
797099.336	0.647
820677.846	0.314
838428.538	0.096
859622.1125	0.812
879236.715	0.474
903020.011	0.218
925580.152	0.62
937716.691	0.571
947270.079	0.185
958085.9965	0.753
974563.162	0.754
985520.543	0.784
1001883.0265	0.077
1041262.847	0.15
1074190.3835	0.391
1093099.7405	0.432
1132694.6025	0.619
1147824.97	0.46
1172258.2615	0.499
1196715.81	0.324
1209658.768	0.181
1260153.7715	0.314
1276071.519	0.967
1284118.156	0.842
1295515.686	0.872
1319147.239	0.812
1333490.5225	0.188
1358699.668	0.499
1389534.2105	0.726
1413444.153	0.872
1427120.075	0.227
1470146.4805	0.313
1501536.952	0.431
1517884.9015	0.872
1527794.832	0.935
1538982.194	0.935
1547706.919	0.676
1557137.3535	0.446
1567307.874	0.967
1578775.584	0.079
1599029.3795	0.277
1618516.3575	0.067
1640616.704	0.872
1663394.1155	0.753
1690522.421	0.842
1705396.4415	0.521
1736193.2315	0.113
1778503.9345	0.703
1800467.826	0.519
1824035.6915	0.782
1840797.8085	0.842
1857078.4975	0.619
1872586.093	0.251
1898425.348	0.498
1919370.6155	0.671
1932730.9905	0.619
1948110.557	0.479
1961506.305	0.11
1971293.499	0.903
1987968.027	0.123
2006528.6405	1.0
2023000.478	0.842
2041132.046	0.728
2050786.515	0.967
2063637.3005	0.726
2076603.1205	0.731
2089140.342	0.725
2108118.3375	0.842
2118477.4125	0.332
2135207.5055	0.37
2163983.961	0.784
2223839.2275	0.451
2272556.8235	0.903
2287253.1295	0.967
2321144.234	0.67
2354159.3	0.935
2367467.5135	0.903
2382625.0875	0.872
2393570.345	0.782
2407207.416	0.935
2422069.806	0.873
2431674.5795	0.511
2444031.5025	0.501
2479162.4565	0.727
2496357.9075	0.842
2525098.8605	0.903
2539850.0275	0.903
2554033.643	0.815
2567790.0155	0.842
2577082.6915	0.903
2585850.7135	0.842
2595845.99	0.594
2606459.0065	0.569
2616392.4905	0.783
2626211.642	0.647
2638284.3065	0.644
2647409.401	0.813
2668506.2035	0.757
2685960.6705	0.903
2697025.83	0.786
2706838.221	0.728
2723745.3145	0.876
2733123.535	0.582
2750496.163	0.756
2765184.372	0.372
2791920.4545	0.527
2804211.945	0.784
2815621.052	0.757
2827014.452	0.935
2838481.4105	0.786
2856537.663	0.815
2876463.52	0.873
2893155.22	0.728
2906478.7945	0.786
2915500.0325	0.786
2925954.7305	0.935
2938671.1685	0.414
2954284.3395	0.784
2963644.2635	0.673
2972009.3975	0.757
2984534.872	0.786
3001489.0335	0.758
3010489.343	0.677
3022210.062	0.677
3030433.053	0.73
3037880.938	0.702
3045375.607	0.597
3052797.962	0.704
3062041.0905	0.554
3070414.5865	0.531
3085017.4525	0.358
3093543.3375	0.596
3104967.4865	0.65
3113277.6225	0.65
3119600.6235	0.537
3126112.765	0.732
3140818.0985	0.319
3156014.432	0.648
3166325.21	0.622
3173036.855	0.526
3182415.0735	0.456
3192448.1045	0.504
