midpoint	h1x
6326.3105	0.001
13166.6605	0.0
19570.393	0.001
27065.757	0.004
35255.5025	0.001
42529.734	0.014
48581.772	0.004
54946.779	0.007
62914.1915	0.006
71002.595	0.003
79145.8535	0.0
87474.3755	0.001
93839.3645	0.008
100504.684	0.008
106504.417	0.001
112643.523	0.001
119058.45	0.003
125696.738	0.0
131780.0205	0.0
137645.0905	0.008
143578.935	0.003
149495.298	0.0
155723.456	0.001
161814.167	0.0
167599.217	0.001
173601.6045	0.0
179721.617	0.0
186319.7795	0.002
192386.5205	0.001
198342.3025	0.001
204640.596	0.0
211219.995	0.0
217639.5105	0.0
223854.883	0.001
230152.887	0.001
236187.9025	0.0
242415.0155	0.0
248970.222	0.0
255387.125	0.0
261569.082	0.0
268029.9335	0.0
273906.4155	0.0
280522.51	0.0
286619.213	0.0
292614.742	0.0
298210.469	0.0
304055.279	0.0
310015.565	0.0
315462.9415	0.0
320796.379	0.001
326289.663	0.0
343747.0135	0.0
351615.664	0.0
356951.213	0.001
364065.4935	0.0
371549.242	0.001
377220.4265	0.0
382839.5685	0.0
388352.905	0.0
393603.475	0.001
398739.4745	0.0
403965.3745	0.0
409104.178	0.0
414390.8235	0.0
419663.8285	0.0
424955.663	0.0
430377.69	0.001
435514.552	0.0
440762.3605	0.0
446441.1955	0.0
452087.481	0.001
457702.175	0.0
463129.684	0.0
468330.8455	0.0
473285.303	0.0
478361.348	0.0
483435.3565	0.0
488450.2215	0.0
493440.146	0.0
498477.127	0.0
503664.413	0.0
509043.507	0.0
514259.49	0.0
519550.1485	0.0
524511.019	0.0
529474.259	0.0
534550.6365	0.0
539834.004	0.0
545166.0435	0.0
550715.194	0.0
555995.472	0.0
561845.026	0.0
567565.634	0.0
573040.272	0.0
578849.003	0.0
584028.813	0.0
589501.2905	0.0
594832.027	0.0
600203.487	0.0
605406.975	0.0
610686.3185	0.0
615882.593	0.0
621224.002	0.0
626191.174	0.0
632092.872	0.0
637419.0725	0.0
643091.0505	0.0
649064.987	0.0
654897.8115	0.0
660758.6875	0.0
666515.396	0.0
673749.8315	0.0
679731.812	0.0
685235.0085	0.0
690397.222	0.0
695424.1505	0.0
702128.5105	0.0
713724.883	0.0
719897.0485	0.0
725575.481	0.0
731489.6855	0.001
737307.6255	0.0
742878.411	0.0
748145.393	0.0
753460.1565	0.0
758714.828	0.0
764229.7585	0.0
769520.9265	0.0
774623.6295	0.0
779842.236	0.0
784882.758	0.0
790170.806	0.0
795174.524	0.0
800129.5405	0.0
805093.4475	0.0
810199.516	0.0
815221.678	0.0
820304.619	0.0
825526.675	0.0
830525.7195	0.0
835466.403	0.0
847214.3695	0.0
854042.021	0.0
862867.082	0.0
869122.149	0.0
874071.222	0.0
879002.0335	0.0
884092.1045	0.0
889026.6845	0.0
893900.9865	0.0
898738.6235	0.0
903658.055	0.0
908617.9565	0.0
913606.5205	0.0
918599.907	0.0
923515.911	0.0
928550.7125	0.001
933592.3515	0.0
938798.912	0.0
943942.1045	0.0
949011.516	0.0
954097.454	0.0
958977.1285	0.0
963810.5955	0.0
968831.7525	0.0
973963.304	0.0
979084.915	0.0
984108.0295	0.0
989113.003	0.0
994330.822	0.0
999687.7655	0.0
1004915.831	0.0
1010011.4355	0.0
1015083.8785	0.0
1020092.1285	0.0
1025157.344	0.0
1030167.0235	0.0
1035562.508	0.0
1041053.4685	0.0
1046471.4635	0.0
1051711.0585	0.0
1056908.885	0.0
1062058.608	0.0
1067062.7355	0.0
1072115.7665	0.0
1077247.2345	0.0
1082506.308	0.0
1087772.9185	0.0
1093262.8345	0.0
1098355.917	0.0
1103336.214	0.0
1108473.977	0.0
1113847.4	0.0
1119048.08	0.0
1124324.3475	0.0
1129308.5885	0.0
1134594.0105	0.0
1139882.168	0.0
1145020.7785	0.0
1150258.9275	0.0
1155537.575	0.0
1161050.127	0.0
1166471.158	0.0
1171897.451	0.0
1179465.155	0.0
1186077.4805	0.0
1191414.2295	0.0
1196312.7205	0.0
1201124.626	0.0
1205888.2405	0.0
1210671.9675	0.0
1215580.9795	0.0
1220994.602	0.0
1231199.3195	0.0
1236322.8455	0.0
1244199.7005	0.0
1251265.8625	0.0
1256471.1355	0.0
1261923.69	0.0
1267536.6415	0.0
1272854.382	0.0
1278157.889	0.0
1283414.372	0.0
1289051.4565	0.0
1294304.8255	0.0
1299410.759	0.0
1304566.7525	0.0
1309738.292	0.0
1314853.5605	0.0
1320008.3525	0.0
1325106.366	0.0
