midpoint	h1x
36493.229	0.133
96000.438	0.012
157004.6595	0.077
174090.08	0.177
192003.046	0.711
220430.1925	0.254
243655.642	0.036
268302.58	0.751
294654.397	0.051
316919.325	0.062
335693.553	0.052
355321.0605	0.211
370106.3685	0.091
396688.812	0.018
415067.0695	0.042
432890.6835	0.275
452558.844	0.709
470581.5645	0.291
489183.013	0.55
516438.5975	0.193
542791.792	0.172
568058.6295	0.49
588917.536	0.389
606397.176	0.441
630994.414	0.402
640755.3825	0.32
648710.167	0.149
666837.9445	0.763
678231.5205	0.709
694013.1535	0.34
710124.8925	0.667
723568.1055	0.1
739065.055	0.102
750495.516	0.778
760263.293	0.459
769866.386	0.187
781972.1675	0.722
797099.336	0.457
820677.846	0.205
838428.538	0.07
859622.1125	0.643
879236.715	0.378
903020.011	0.199
925580.152	0.367
937716.691	0.307
947270.079	0.074
958085.9965	0.709
974563.162	0.627
985520.543	0.603
1001883.0265	0.055
1041262.847	0.091
1074190.3835	0.199
1093099.7405	0.335
1132694.6025	0.348
1147824.97	0.254
1172258.2615	0.252
1196715.81	0.264
1209658.768	0.141
1260153.7715	0.18
1276071.519	0.808
1284118.156	0.795
1295515.686	0.753
1319147.239	0.78
1333490.5225	0.128
1358699.668	0.193
1389534.2105	0.547
1413444.153	0.722
1427120.075	0.147
1470146.4805	0.159
1501536.952	0.133
1517884.9015	0.84
1527794.832	0.854
1538982.194	0.887
1547706.919	0.369
1557137.3535	0.22
1567307.874	0.888
1578775.584	0.027
1599029.3795	0.098
1618516.3575	0.053
1640616.704	0.886
1663394.1155	0.902
1690522.421	0.467
1705396.4415	0.314
1736193.2315	0.053
1778503.9345	0.385
1800467.826	0.191
1824035.6915	0.654
1840797.8085	0.795
1857078.4975	0.48
1872586.093	0.266
1898425.348	0.3
1919370.6155	0.588
1932730.9905	0.328
1948110.557	0.218
1961506.305	0.051
1971293.499	0.95
1987968.027	0.019
2006528.6405	0.917
2023000.478	0.855
2041132.046	0.615
2050786.515	0.671
2063637.3005	0.337
2076603.1205	0.293
2089140.342	0.808
2108118.3375	0.918
2118477.4125	0.382
2135207.5055	0.469
2163983.961	0.679
2223839.2275	0.167
2272556.8235	0.934
2287253.1295	0.903
2321144.234	0.35
2354159.3	0.983
2367467.5135	0.492
2382625.0875	0.467
2393570.345	0.887
2407207.416	0.983
2422069.806	0.556
2431674.5795	0.197
2444031.5025	0.361
2479162.4565	0.444
2496357.9075	0.428
2525098.8605	0.918
2539850.0275	0.902
2554033.643	0.483
2567790.0155	0.901
2577082.6915	0.918
2585850.7135	0.934
2595845.99	0.425
2606459.0065	0.541
2616392.4905	0.778
