midpoint	h12
9170.925	0.023
18159.2665	0.066
23847.06	0.035
29867.5655	0.036
36012.941	0.033
42094.369	0.026
48527.251	0.027
54833.0685	0.028
60828.646	0.032
67157.0525	0.026
73761.8355	0.029
79643.655	0.028
86154.899	0.026
93176.3485	0.034
99414.618	0.027
106014.1875	0.03
112182.7115	0.033
119581.239	0.038
125701.14	0.031
132837.2475	0.036
140050.149	0.062
146054.375	0.04
152418.8905	0.034
159636.2795	0.039
165891.0665	0.036
172069.9535	0.044
178646.067	0.041
184871.9315	0.031
191785.7665	0.036
198740.088	0.034
204757.824	0.029
210845.0265	0.027
216925.0695	0.029
222702.6165	0.03
228464.0115	0.032
234080.5735	0.026
239739.9985	0.03
245440.2625	0.034
251118.6825	0.034
256950.9575	0.032
263042.948	0.035
269078.525	0.038
274991.6835	0.041
280810.131	0.043
287500.135	0.032
293714.112	0.029
299342.5145	0.039
305032.7485	0.03
310528.368	0.039
316246.578	0.031
322593.497	0.028
329039.7195	0.045
334796.9515	0.04
340095.922	0.034
345524.2445	0.039
350891.0145	0.029
356389.1335	0.039
366685.115	0.032
374334.056	0.031
379798.174	0.033
385222.1065	0.032
390671.849	0.034
396193.031	0.029
401536.28	0.029
407182.417	0.029
412780.182	0.031
419527.1855	0.018
427107.4295	0.021
432662.6725	0.033
438207.6425	0.028
443922.5985	0.029
449788.5465	0.028
455214.6725	0.03
460795.896	0.031
467104.8925	0.034
473411.542	0.031
479051.278	0.028
484826.366	0.027
490732.346	0.029
496143.902	0.028
501692.324	0.026
507241.188	0.028
512540.2195	0.03
517906.5915	0.028
523602.3235	0.028
529173.6935	0.031
534486.5935	0.029
539955.855	0.026
545182.755	0.024
550213.0285	0.026
555047.824	0.024
559878.3755	0.025
564738.301	0.028
569598.4805	0.024
574396.071	0.022
579092.1025	0.023
584007.2285	0.026
588931.8035	0.026
593861.145	0.026
598801.2755	0.026
603562.113	0.026
608716.533	0.024
615515.737	0.024
621240.5945	0.024
626157.781	0.024
631037.115	0.024
635891.2395	0.027
640844.768	0.027
646563.292	0.024
651672.815	0.027
656628.0905	0.023
662931.67	0.028
668297.849	0.028
673192.1865	0.028
677984.184	0.028
682819.177	0.027
687553.8535	0.028
692568.2765	0.028
697423.0935	0.029
702287.2295	0.026
707078.034	0.027
711842.589	0.025
716727.2025	0.035
721680.171	0.027
726535.3945	0.028
731527.506	0.024
736564.8965	0.021
741832.3235	0.024
747123.343	0.023
752378.755	0.024
757734.6495	0.023
762857.783	0.024
767938.5285	0.022
772867.4255	0.023
777688.5935	0.023
782538.881	0.024
787887.224	0.024
793280.932	0.025
798380.7905	0.023
803420.3045	0.023
808413.8185	0.023
813262.693	0.022
818114.874	0.022
823060.2135	0.022
827935.352	0.022
832948.992	0.025
838235.125	0.024
843507.0645	0.023
848580.6005	0.024
853476.3015	0.021
858392.4635	0.021
863335.1205	0.021
868552.094	0.022
873737.5555	0.027
878900.7545	0.027
884796.1815	0.027
889744.8565	0.026
894679.6725	0.026
900198.5205	0.023
910413.0405	0.027
915378.7625	0.023
920344.4845	0.026
925625.561	0.024
930798.337	0.022
935901.364	0.026
941022.5005	0.023
946237.771	0.026
951394.4415	0.027
956627.7445	0.024
965741.218	0.021
972027.8025	0.021
977427.7305	0.026
982319.893	0.024
987122.6565	0.028
991893.9715	0.029
996894.257	0.024
1001722.3615	0.023
1006665.2215	0.023
1011529.9925	0.024
1016416.721	0.024
1021329.3945	0.024
1026318.7415	0.024
1031376.5975	0.023
1036166.808	0.024
1041195.5095	0.021
1046070.528	0.021
1050866.6275	0.021
1055752.7175	0.023
1060814.6045	0.022
1066024.969	0.022
1070889.327	0.021
1076216.734	0.021
1081175.645	0.021
1086662.4955	0.022
1091636.503	0.021
1097160.8455	0.022
1103009.617	0.022
1107968.502	0.021
1113169.1425	0.021
1118454.683	0.021
1124042.8075	0.02
1129474.882	0.023
1134668.3905	0.026
1140032.705	0.022
1145566.9115	0.021
1151239.643	0.023
1156767.577	0.023
1162037.5755	0.02
1167375.6485	0.018
1172772.7505	0.018
1178005.829	0.017
1183287.989	0.018
1189332.471	0.017
1195017.7085	0.02
1200918.073	0.018
1206144.8555	0.02
1211131.382	0.02
1216154.398	0.02
1221282.716	0.018
1226169.971	0.017
1231467.514	0.02
1236764.471	0.018
1242241.888	0.018
1247620.3095	0.017
1252850.255	0.018
1258196.8125	0.017
1263782.489	0.017
1268832.2615	0.018
1273947.2375	0.018
1279439.3875	0.018
1289067.219	0.018
1295960.572	0.02
1300942.4585	0.022
1306517.828	0.022
1311813.007	0.023
1317032.8405	0.024
1323091.759	0.026
1328468.317	0.023
1333649.65	0.023
1338792.6665	0.022
1344169.855	0.023
1349172.997	0.023
1354258.3305	0.021
1359479.0065	0.021
1364984.119	0.023
1370141.5055	0.022
1375218.4045	0.018
1386196.385	0.02
1393220.7185	0.018
1398584.7445	0.018
1403696.1815	0.017
1408763.6	0.02
1413800.1835	0.018
1418867.4335	0.018
1424071.5925	0.02
1429157.886	0.018
1434477.944	0.02
1440033.586	0.02
1445069.845	0.021
1450001.9985	0.02
1459246.879	0.02
1466136.5535	0.022
1471298.25	0.017
1477204.075	0.02
1482948.7655	0.02
1488835.198	0.021
1496801.502	0.028
1502167.7415	0.02
1507373.557	0.018
1512535.3115	0.018
1517816.9235	0.02
1523166.275	0.021
1528051.835	0.02
1533321.2405	0.02
1538631.16	0.018
1543933.154	0.018
1549355.594	0.018
1555018.849	0.018
1560251.7855	0.02
1565459.799	0.021
1570714.67	0.018
1576324.57	0.018
1581663.614	0.02
1587065.0945	0.018
1592230.3665	0.023
1597419.1705	0.022
1602424.0775	0.022
1607499.987	0.018
1613030.29	0.021
1618539.007	0.02
1624072.1645	0.02
1629526.2545	0.018
1634582.172	0.021
1639770.0655	0.021
1644956.3985	0.023
1650035.876	0.022
1655277.0805	0.022
1660433.368	0.023
1665421.7675	0.025
1670415.087	0.024
1675719.349	0.023
1681401.782	0.03
1686732.0525	0.027
1691923.5125	0.027
1697064.18	0.027
1702658.691	0.021
1707991.963	0.02
1713244.3945	0.021
1718836.6325	0.02
1724472.9155	0.021
1730036.9	0.021
1735410.0025	0.021
1740594.386	0.022
1746042.8435	0.021
1751616.5865	0.023
1757375.4715	0.023
1762871.3955	0.02
1768366.327	0.021
1773618.624	0.021
1778842.124	0.02
1784113.7125	0.021
1790064.5375	0.021
1795741.943	0.023
1801164.6395	0.022
1806925.969	0.022
1813762.6765	0.02
1819373.179	0.021
1825194.171	0.018
1831008.769	0.021
1837637.315	0.017
1843929.6155	0.017
1850935.6275	0.018
1858855.05	0.017
1864655.1065	0.018
1870127.5075	0.021
1875533.447	0.021
1880508.8865	0.021
1885405.331	0.02
1890372.7715	0.02
1895285.2435	0.022
1900296.029	0.023
1905294.456	0.021
1910356.0225	0.021
1915336.4855	0.022
1920274.872	0.022
1925159.7675	0.023
1929944.986	0.022
1934888.337	0.022
1939960.6485	0.02
1945026.5845	0.02
1950031.455	0.022
1955195.926	0.02
1960342.0575	0.02
1965399.131	0.02
1970739.062	0.02
1975998.4715	0.017
1981549.1575	0.018
1986923.8815	0.018
1991943.083	0.018
1996946.1945	0.021
2001779.3895	0.021
2006747.375	0.021
2012154.44	0.018
2017586.2885	0.021
2022983.0625	0.018
2028472.543	0.02
2034221.6225	0.018
2039730.5595	0.018
2045126.536	0.02
2050922.8205	0.018
2056020.9475	0.018
2061114.148	0.02
2066272.3905	0.02
2071473.497	0.018
2076623.4055	0.018
2081762.5105	0.018
2086868.48	0.017
2091845.1275	0.017
2096858.927	0.017
2102010.276	0.018
2107040.7245	0.018
2112071.398	0.018
2117378.002	0.018
2122622.1595	0.018
2128268.3545	0.018
2134731.5025	0.02
2141249.788	0.02
2146737.7675	0.022
2154693.4085	0.025
2160768.918	0.025
2169315.537	0.017
2182707.3585	0.017
2191048.135	0.017
2196976.8885	0.021
2202617.6785	0.023
2209650.3255	0.023
2220706.9315	0.022
2225590.207	0.024
2232316.193	0.02
