midpoint	h12
6326.3105	0.098
13166.6605	0.061
19570.393	0.054
27065.757	0.142
35255.5025	0.043
42529.734	0.089
48581.772	0.063
54946.779	0.061
62914.1915	0.046
71002.595	0.064
79145.8535	0.085
87474.3755	0.044
93839.3645	0.056
100504.684	0.125
106504.417	0.052
112643.523	0.043
119058.45	0.091
125696.738	0.062
131780.0205	0.083
137645.0905	0.082
143578.935	0.107
149495.298	0.072
155723.456	0.062
161814.167	0.038
167599.217	0.079
173601.6045	0.045
179721.617	0.068
186319.7795	0.046
192386.5205	0.067
198342.3025	0.059
204640.596	0.079
211219.995	0.05
217639.5105	0.07
223854.883	0.055
230152.887	0.056
236187.9025	0.053
242415.0155	0.048
248970.222	0.062
255387.125	0.058
261569.082	0.023
268029.9335	0.048
273906.4155	0.036
280522.51	0.042
286619.213	0.05
292614.742	0.035
298210.469	0.035
304055.279	0.038
310015.565	0.038
315462.9415	0.038
320796.379	0.038
326289.663	0.037
343747.0135	0.024
351615.664	0.04
356951.213	0.059
364065.4935	0.048
371549.242	0.038
377220.4265	0.037
382839.5685	0.035
388352.905	0.032
393603.475	0.035
398739.4745	0.034
403965.3745	0.036
409104.178	0.036
414390.8235	0.033
419663.8285	0.045
424955.663	0.042
430377.69	0.039
435514.552	0.038
440762.3605	0.036
446441.1955	0.037
452087.481	0.042
457702.175	0.038
463129.684	0.039
468330.8455	0.036
473285.303	0.038
478361.348	0.039
483435.3565	0.042
488450.2215	0.035
493440.146	0.036
498477.127	0.031
503664.413	0.037
509043.507	0.037
514259.49	0.038
519550.1485	0.033
524511.019	0.033
529474.259	0.032
534550.6365	0.04
539834.004	0.033
545166.0435	0.034
550715.194	0.034
555995.472	0.033
561845.026	0.034
567565.634	0.034
573040.272	0.032
578849.003	0.034
584028.813	0.033
589501.2905	0.033
594832.027	0.034
600203.487	0.034
605406.975	0.034
610686.3185	0.036
615882.593	0.033
621224.002	0.034
626191.174	0.034
632092.872	0.034
637419.0725	0.033
643091.0505	0.033
649064.987	0.033
654897.8115	0.033
660758.6875	0.034
666515.396	0.034
673749.8315	0.034
679731.812	0.034
685235.0085	0.036
690397.222	0.034
695424.1505	0.032
702128.5105	0.033
713724.883	0.033
719897.0485	0.032
725575.481	0.032
731489.6855	0.032
737307.6255	0.033
742878.411	0.032
748145.393	0.034
753460.1565	0.033
758714.828	0.033
764229.7585	0.033
769520.9265	0.032
774623.6295	0.033
779842.236	0.031
784882.758	0.03
790170.806	0.031
795174.524	0.033
800129.5405	0.033
805093.4475	0.032
810199.516	0.033
815221.678	0.028
820304.619	0.034
825526.675	0.032
830525.7195	0.029
835466.403	0.033
847214.3695	0.033
854042.021	0.032
862867.082	0.023
869122.149	0.033
874071.222	0.034
879002.0335	0.033
884092.1045	0.033
889026.6845	0.034
893900.9865	0.034
898738.6235	0.033
903658.055	0.033
908617.9565	0.034
913606.5205	0.033
918599.907	0.033
923515.911	0.032
928550.7125	0.033
933592.3515	0.033
938798.912	0.033
943942.1045	0.035
949011.516	0.028
954097.454	0.03
958977.1285	0.033
963810.5955	0.032
968831.7525	0.033
973963.304	0.032
979084.915	0.038
984108.0295	0.043
989113.003	0.037
994330.822	0.042
999687.7655	0.04
1004915.831	0.037
1010011.4355	0.029
1015083.8785	0.04
1020092.1285	0.036
1025157.344	0.05
1030167.0235	0.036
1035562.508	0.04
1041053.4685	0.041
1046471.4635	0.041
1051711.0585	0.041
1056908.885	0.037
1062058.608	0.041
1067062.7355	0.041
1072115.7665	0.039
1077247.2345	0.041
1082506.308	0.036
1087772.9185	0.041
1093262.8345	0.036
1098355.917	0.03
1103336.214	0.041
1108473.977	0.039
1113847.4	0.04
1119048.08	0.036
1124324.3475	0.04
1129308.5885	0.04
1134594.0105	0.032
1139882.168	0.039
1145020.7785	0.031
1150258.9275	0.04
1155537.575	0.045
1161050.127	0.045
1166471.158	0.051
1171897.451	0.036
1179465.155	0.056
1186077.4805	0.062
1191414.2295	0.069
1196312.7205	0.056
1201124.626	0.077
1205888.2405	0.077
1210671.9675	0.077
1215580.9795	0.077
1220994.602	0.077
1231199.3195	0.077
1236322.8455	0.076
1244199.7005	0.069
1251265.8625	0.069
1256471.1355	0.077
1261923.69	0.076
1267536.6415	0.077
1272854.382	0.076
1278157.889	0.077
1283414.372	0.077
1289051.4565	0.076
1294304.8255	0.068
1299410.759	0.069
1304566.7525	0.069
1309738.292	0.069
1314853.5605	0.056
1320008.3525	0.085
1325106.366	0.084
1330261.663	0.093
1335308.939	0.086
1340279.8415	0.094
1345373.582	0.086
1350398.418	0.086
1355401.834	0.087
1364418.992	0.079
1370438.728	0.059
1375397.8315	0.079
1380407.6965	0.079
1385444.8265	0.08
1390386.0975	0.079
1395269.0985	0.077
1400191.4115	0.069
1405258.8185	0.07
1410227.7935	0.087
1415032.6605	0.081
1419812.353	0.081
1424593.3555	0.081
1429287.141	0.073
1434129.946	0.09
1438899.8535	0.081
1443899.626	0.08
1448701.9765	0.082
1453543.4565	0.073
1458326.62	0.088
1463171.1335	0.088
1468007.666	0.088
1472974.4025	0.071
1477807.2675	0.084
1482540.6855	0.069
1487357.9275	0.068
1492073.213	0.061
1496976.752	0.068
1501999.3345	0.068
1507076.218	0.067
1512689.446	0.071
1517757.0145	0.067
1522586.753	0.067
1527598.075	0.067
1532465.517	0.065
1537579.5125	0.073
1543070.2295	0.074
1547891.1315	0.076
1553281.8945	0.074
1558907.4855	0.075
1563981.1445	0.074
1569057.162	0.068
1574236.9795	0.083
1579703.8435	0.08
1585044.2375	0.082
1590377.916	0.073
1595859.3965	0.068
1601241.715	0.06
1606883.924	0.071
1612181.124	0.072
1621746.2285	0.068
1629895.3015	0.066
1638717.6965	0.074
1644081.1695	0.072
1649375.753	0.073
1654747.04	0.072
1660293.5905	0.067
1665628.159	0.065
1670609.795	0.064
1675744.844	0.069
1680834.612	0.072
1686191.1985	0.077
1692344.5745	0.074
1697515.157	0.067
1702467.7245	0.075
1707565.456	0.084
1712932.7525	0.089
1718666.4165	0.107
1724009.377	0.096
1729156.9645	0.092
1734583.278	0.111
1743778.888	0.027
1750332.287	0.076
1755921.984	0.079
