midpoint	h12
9170.925	0.042
18159.2665	0.139
23847.06	0.082
29867.5655	0.062
36012.941	0.084
42094.369	0.077
48527.251	0.069
54833.0685	0.078
60828.646	0.078
67157.0525	0.058
73761.8355	0.078
79643.655	0.081
86154.899	0.067
93176.3485	0.085
99414.618	0.08
106014.1875	0.078
112182.7115	0.079
119581.239	0.077
125701.14	0.075
132837.2475	0.087
140050.149	0.084
146054.375	0.096
152418.8905	0.087
159636.2795	0.088
165891.0665	0.074
172069.9535	0.103
178646.067	0.126
184871.9315	0.078
191785.7665	0.079
198740.088	0.088
204757.824	0.06
210845.0265	0.105
216925.0695	0.112
222702.6165	0.076
228464.0115	0.083
234080.5735	0.067
239739.9985	0.079
245440.2625	0.103
251118.6825	0.089
256950.9575	0.107
263042.948	0.09
269078.525	0.101
274991.6835	0.119
280810.131	0.131
287500.135	0.129
293714.112	0.094
299342.5145	0.099
305032.7485	0.092
310528.368	0.103
316246.578	0.099
322593.497	0.078
329039.7195	0.124
334796.9515	0.101
340095.922	0.098
345524.2445	0.235
350891.0145	0.148
356389.1335	0.14
366685.115	0.148
374334.056	0.102
379798.174	0.12
385222.1065	0.181
390671.849	0.1
396193.031	0.147
401536.28	0.148
407182.417	0.136
412780.182	0.101
419527.1855	0.032
427107.4295	0.061
432662.6725	0.102
438207.6425	0.1
443922.5985	0.128
449788.5465	0.095
455214.6725	0.102
460795.896	0.093
467104.8925	0.1
473411.542	0.101
479051.278	0.099
484826.366	0.099
490732.346	0.101
496143.902	0.138
501692.324	0.1
507241.188	0.092
512540.2195	0.133
517906.5915	0.134
523602.3235	0.097
529173.6935	0.099
534486.5935	0.098
539955.855	0.096
545182.755	0.095
550213.0285	0.098
555047.824	0.099
559878.3755	0.098
564738.301	0.101
569598.4805	0.1
574396.071	0.109
579092.1025	0.1
584007.2285	0.108
588931.8035	0.1
593861.145	0.088
598801.2755	0.097
603562.113	0.098
608716.533	0.089
615515.737	0.086
621240.5945	0.101
626157.781	0.096
631037.115	0.095
635891.2395	0.1
640844.768	0.108
646563.292	0.099
651672.815	0.098
656628.0905	0.104
662931.67	0.118
668297.849	0.084
673192.1865	0.116
677984.184	0.091
682819.177	0.096
687553.8535	0.093
692568.2765	0.102
697423.0935	0.09
702287.2295	0.099
707078.034	0.099
711842.589	0.102
716727.2025	0.102
721680.171	0.102
726535.3945	0.104
731527.506	0.096
736564.8965	0.098
741832.3235	0.097
747123.343	0.097
752378.755	0.072
757734.6495	0.087
762857.783	0.095
767938.5285	0.098
772867.4255	0.108
777688.5935	0.106
782538.881	0.108
787887.224	0.097
793280.932	0.097
798380.7905	0.101
803420.3045	0.114
808413.8185	0.117
813262.693	0.127
818114.874	0.117
823060.2135	0.117
827935.352	0.112
832948.992	0.105
838235.125	0.117
843507.0645	0.097
848580.6005	0.097
853476.3015	0.091
858392.4635	0.091
863335.1205	0.125
868552.094	0.134
873737.5555	0.146
878900.7545	0.147
884796.1815	0.134
889744.8565	0.132
894679.6725	0.099
900198.5205	0.119
910413.0405	0.132
915378.7625	0.123
920344.4845	0.133
925625.561	0.119
930798.337	0.132
935901.364	0.133
941022.5005	0.132
946237.771	0.131
951394.4415	0.092
956627.7445	0.105
965741.218	0.062
972027.8025	0.124
977427.7305	0.127
982319.893	0.127
987122.6565	0.127
991893.9715	0.124
996894.257	0.079
1001722.3615	0.104
1006665.2215	0.104
1011529.9925	0.123
1016416.721	0.107
1021329.3945	0.102
1026318.7415	0.123
1031376.5975	0.122
1036166.808	0.116
1041195.5095	0.114
1046070.528	0.124
1050866.6275	0.123
1055752.7175	0.111
1060814.6045	0.096
1066024.969	0.127
1070889.327	0.113
1076216.734	0.113
1081175.645	0.126
1086662.4955	0.126
1091636.503	0.108
1097160.8455	0.126
1103009.617	0.126
1107968.502	0.102
1113169.1425	0.071
1118454.683	0.093
1124042.8075	0.105
1129474.882	0.099
1134668.3905	0.066
1140032.705	0.104
1145566.9115	0.108
1151239.643	0.069
1156767.577	0.108
1162037.5755	0.099
1167375.6485	0.098
1172772.7505	0.092
1178005.829	0.098
1183287.989	0.088
1189332.471	0.081
1195017.7085	0.094
1200918.073	0.097
1206144.8555	0.08
1211131.382	0.096
1216154.398	0.117
1221282.716	0.117
1226169.971	0.103
1231467.514	0.112
1236764.471	0.103
1242241.888	0.067
1247620.3095	0.117
1252850.255	0.117
1258196.8125	0.124
1263782.489	0.105
1268832.2615	0.093
1273947.2375	0.115
1279439.3875	0.117
1289067.219	0.084
1295960.572	0.099
1300942.4585	0.117
1306517.828	0.118
1311813.007	0.117
1317032.8405	0.108
1323091.759	0.114
1328468.317	0.128
1333649.65	0.118
1338792.6665	0.104
1344169.855	0.108
1349172.997	0.102
1354258.3305	0.102
1359479.0065	0.079
1364984.119	0.086
1370141.5055	0.085
1375218.4045	0.087
1386196.385	0.068
1393220.7185	0.066
1398584.7445	0.066
1403696.1815	0.073
1408763.6	0.068
1413800.1835	0.072
1418867.4335	0.072
1424071.5925	0.066
1429157.886	0.066
1434477.944	0.066
1440033.586	0.068
1445069.845	0.066
1450001.9985	0.068
1459246.879	0.071
1466136.5535	0.069
1471298.25	0.068
1477204.075	0.073
1482948.7655	0.066
1488835.198	0.048
1496801.502	0.071
1502167.7415	0.068
1507373.557	0.067
1512535.3115	0.063
1517816.9235	0.063
1523166.275	0.06
1528051.835	0.065
1533321.2405	0.059
1538631.16	0.067
1543933.154	0.062
1549355.594	0.06
1555018.849	0.062
1560251.7855	0.066
1565459.799	0.063
1570714.67	0.063
1576324.57	0.066
1581663.614	0.065
1587065.0945	0.068
1592230.3665	0.063
1597419.1705	0.067
1602424.0775	0.065
1607499.987	0.067
1613030.29	0.053
1618539.007	0.056
1624072.1645	0.056
1629526.2545	0.063
1634582.172	0.064
1639770.0655	0.063
1644956.3985	0.05
1650035.876	0.057
1655277.0805	0.062
1660433.368	0.053
1665421.7675	0.064
1670415.087	0.063
1675719.349	0.063
1681401.782	0.063
1686732.0525	0.063
1691923.5125	0.059
1697064.18	0.056
1702658.691	0.059
1707991.963	0.063
1713244.3945	0.063
1718836.6325	0.056
1724472.9155	0.053
1730036.9	0.061
1735410.0025	0.063
1740594.386	0.057
1746042.8435	0.057
1751616.5865	0.054
1757375.4715	0.061
1762871.3955	0.061
1768366.327	0.063
1773618.624	0.067
1778842.124	0.048
1784113.7125	0.063
