midpoint	h12
36493.229	0.04
96000.438	0.017
157004.6595	0.028
174090.08	0.032
192003.046	0.175
220430.1925	0.193
243655.642	0.054
268302.58	0.236
294654.397	0.02
316919.325	0.049
335693.553	0.036
355321.0605	0.021
370106.3685	0.056
396688.812	0.043
415067.0695	0.149
432890.6835	0.155
452558.844	0.177
470581.5645	0.174
489183.013	0.264
516438.5975	0.09
542791.792	0.037
568058.6295	0.119
588917.536	0.217
606397.176	0.189
630994.414	0.236
640755.3825	0.097
648710.167	0.1
666837.9445	0.334
678231.5205	0.272
694013.1535	0.089
710124.8925	0.3
723568.1055	0.048
739065.055	0.092
750495.516	0.341
760263.293	0.299
769866.386	0.069
781972.1675	0.253
797099.336	0.128
820677.846	0.146
838428.538	0.074
859622.1125	0.319
879236.715	0.123
903020.011	0.033
925580.152	0.17
937716.691	0.156
947270.079	0.103
958085.9965	0.181
974563.162	0.248
985520.543	0.22
1001883.0265	0.047
1041262.847	0.049
1074190.3835	0.044
1093099.7405	0.214
1132694.6025	0.094
1147824.97	0.087
1172258.2615	0.138
1196715.81	0.123
1209658.768	0.081
1260153.7715	0.042
1276071.519	0.434
1284118.156	0.394
1295515.686	0.432
1319147.239	0.412
1333490.5225	0.208
1358699.668	0.201
1389534.2105	0.207
1413444.153	0.453
1427120.075	0.207
1470146.4805	0.097
1501536.952	0.173
1517884.9015	0.522
1527794.832	0.498
1538982.194	0.594
1547706.919	0.52
1557137.3535	0.26
1567307.874	0.568
1578775.584	0.034
1599029.3795	0.069
1618516.3575	0.038
1640616.704	0.569
1663394.1155	0.568
1690522.421	0.339
1705396.4415	0.137
1736193.2315	0.06
1778503.9345	0.476
1800467.826	0.113
1824035.6915	0.477
1840797.8085	0.568
1857078.4975	0.277
1872586.093	0.098
1898425.348	0.277
1919370.6155	0.334
1932730.9905	0.372
1948110.557	0.261
1961506.305	0.249
1971293.499	0.592
1987968.027	0.031
2006528.6405	0.699
2023000.478	0.52
2041132.046	0.499
2050786.515	0.699
2063637.3005	0.263
2076603.1205	0.726
2089140.342	0.644
2108118.3375	0.644
2118477.4125	0.474
2135207.5055	0.349
2163983.961	0.754
2223839.2275	0.296
2272556.8235	0.621
2287253.1295	0.698
2321144.234	0.473
2354159.3	0.643
2367467.5135	0.646
2382625.0875	0.477
2393570.345	0.812
2407207.416	0.842
2422069.806	0.842
2431674.5795	0.652
2444031.5025	0.391
2479162.4565	0.501
2496357.9075	0.571
2525098.8605	0.812
2539850.0275	0.812
2554033.643	0.676
2567790.0155	0.842
2577082.6915	0.706
2585850.7135	0.498
2595845.99	0.698
2606459.0065	0.41
2616392.4905	0.682
2626211.642	0.728
2638284.3065	0.812
2647409.401	0.842
2668506.2035	0.903
2685960.6705	0.633
2697025.83	0.872
2706838.221	0.753
2723745.3145	0.652
2733123.535	0.815
2750496.163	0.656
2765184.372	0.166
2791920.4545	0.349
2804211.945	0.903
2815621.052	0.676
2827014.452	0.872
2838481.4105	0.812
2856537.663	0.637
2876463.52	0.633
2893155.22	0.633
2906478.7945	0.638
2915500.0325	0.633
2925954.7305	0.489
2938671.1685	0.394
2954284.3395	0.642
2963644.2635	0.607
2972009.3975	0.629
2984534.872	0.608
3001489.0335	0.529
3010489.343	0.549
3022210.062	0.439
3030433.053	0.502
3037880.938	0.502
3045375.607	0.436
3052797.962	0.481
3062041.0905	0.501
3070414.5865	0.461
3085017.4525	0.284
3093543.3375	0.476
3104967.4865	0.458
3113277.6225	0.48
3119600.6235	0.457
3126112.765	0.435
3140818.0985	0.079
3156014.432	0.458
3166325.21	0.391
3173036.855	0.433
3182415.0735	0.408
3192448.1045	0.371
