midpoint	h1x
9170.925	0.0
18159.2665	0.0
23847.06	0.001
29867.5655	0.0
36012.941	0.0
42094.369	0.0
48527.251	0.0
54833.0685	0.0
60828.646	0.0
67157.0525	0.0
73761.8355	0.0
79643.655	0.0
86154.899	0.0
93176.3485	0.0
99414.618	0.0
106014.1875	0.0
112182.7115	0.0
119581.239	0.0
125701.14	0.0
132837.2475	0.0
140050.149	0.0
146054.375	0.0
152418.8905	0.0
159636.2795	0.0
165891.0665	0.0
172069.9535	0.0
178646.067	0.0
184871.9315	0.0
191785.7665	0.0
198740.088	0.0
204757.824	0.0
210845.0265	0.0
216925.0695	0.003
222702.6165	0.001
228464.0115	0.003
234080.5735	0.0
239739.9985	0.0
245440.2625	0.0
251118.6825	0.0
256950.9575	0.0
263042.948	0.0
269078.525	0.0
274991.6835	0.0
280810.131	0.0
287500.135	0.0
293714.112	0.0
299342.5145	0.0
305032.7485	0.0
310528.368	0.0
316246.578	0.0
322593.497	0.0
329039.7195	0.0
334796.9515	0.0
340095.922	0.0
345524.2445	0.0
350891.0145	0.0
356389.1335	0.0
366685.115	0.0
374334.056	0.0
379798.174	0.0
385222.1065	0.0
390671.849	0.0
396193.031	0.0
401536.28	0.0
407182.417	0.0
412780.182	0.0
419527.1855	0.0
427107.4295	0.0
432662.6725	0.0
438207.6425	0.0
443922.5985	0.0
449788.5465	0.0
455214.6725	0.0
460795.896	0.0
467104.8925	0.0
473411.542	0.0
479051.278	0.0
484826.366	0.0
490732.346	0.0
496143.902	0.0
501692.324	0.0
507241.188	0.0
512540.2195	0.0
517906.5915	0.0
523602.3235	0.0
529173.6935	0.0
534486.5935	0.0
539955.855	0.0
545182.755	0.001
550213.0285	0.0
555047.824	0.001
559878.3755	0.001
564738.301	0.001
569598.4805	0.001
574396.071	0.001
579092.1025	0.001
584007.2285	0.001
588931.8035	0.001
593861.145	0.002
598801.2755	0.001
603562.113	0.001
608716.533	0.0
615515.737	0.001
621240.5945	0.002
626157.781	0.001
631037.115	0.001
635891.2395	0.001
640844.768	0.001
646563.292	0.001
651672.815	0.001
656628.0905	0.001
662931.67	0.001
668297.849	0.001
673192.1865	0.001
677984.184	0.001
682819.177	0.0
687553.8535	0.001
692568.2765	0.0
697423.0935	0.001
702287.2295	0.0
707078.034	0.0
711842.589	0.0
716727.2025	0.002
721680.171	0.0
726535.3945	0.0
731527.506	0.001
736564.8965	0.0
741832.3235	0.0
747123.343	0.0
752378.755	0.0
757734.6495	0.0
762857.783	0.0
767938.5285	0.0
772867.4255	0.0
777688.5935	0.0
782538.881	0.0
787887.224	0.0
793280.932	0.0
798380.7905	0.0
803420.3045	0.0
808413.8185	0.0
813262.693	0.001
818114.874	0.001
823060.2135	0.001
827935.352	0.0
832948.992	0.001
838235.125	0.0
843507.0645	0.001
848580.6005	0.001
853476.3015	0.001
858392.4635	0.0
863335.1205	0.0
868552.094	0.0
873737.5555	0.0
878900.7545	0.001
884796.1815	0.001
889744.8565	0.0
894679.6725	0.001
900198.5205	0.0
910413.0405	0.0
915378.7625	0.0
920344.4845	0.0
925625.561	0.001
930798.337	0.0
935901.364	0.0
941022.5005	0.001
946237.771	0.001
951394.4415	0.001
956627.7445	0.001
965741.218	0.001
972027.8025	0.0
977427.7305	0.002
982319.893	0.002
987122.6565	0.0
991893.9715	0.0
996894.257	0.0
1001722.3615	0.001
1006665.2215	0.0
1011529.9925	0.001
1016416.721	0.001
1021329.3945	0.001
1026318.7415	0.001
1031376.5975	0.002
1036166.808	0.001
1041195.5095	0.001
1046070.528	0.001
1050866.6275	0.001
1055752.7175	0.001
1060814.6045	0.001
1066024.969	0.0
1070889.327	0.001
1076216.734	0.001
1081175.645	0.0
1086662.4955	0.0
1091636.503	0.0
1097160.8455	0.0
1103009.617	0.0
1107968.502	0.0
1113169.1425	0.0
1118454.683	0.0
1124042.8075	0.0
1129474.882	0.0
1134668.3905	0.0
1140032.705	0.0
1145566.9115	0.0
1151239.643	0.0
1156767.577	0.0
1162037.5755	0.0
1167375.6485	0.0
1172772.7505	0.0
1178005.829	0.0
1183287.989	0.0
1189332.471	0.0
1195017.7085	0.0
1200918.073	0.0
1206144.8555	0.0
1211131.382	0.0
1216154.398	0.0
1221282.716	0.0
1226169.971	0.0
1231467.514	0.0
1236764.471	0.0
1242241.888	0.0
1247620.3095	0.0
1252850.255	0.0
1258196.8125	0.0
1263782.489	0.0
1268832.2615	0.0
1273947.2375	0.0
1279439.3875	0.0
1289067.219	0.0
1295960.572	0.0
1300942.4585	0.0
1306517.828	0.0
1311813.007	0.0
1317032.8405	0.0
1323091.759	0.0
1328468.317	0.0
1333649.65	0.0
1338792.6665	0.0
1344169.855	0.0
1349172.997	0.0
1354258.3305	0.0
1359479.0065	0.0
1364984.119	0.0
1370141.5055	0.0
1375218.4045	0.0
1386196.385	0.0
1393220.7185	0.0
1398584.7445	0.0
1403696.1815	0.0
1408763.6	0.0
1413800.1835	0.0
1418867.4335	0.0
1424071.5925	0.0
1429157.886	0.0
1434477.944	0.0
1440033.586	0.0
1445069.845	0.0
1450001.9985	0.0
1459246.879	0.0
1466136.5535	0.0
1471298.25	0.0
1477204.075	0.0
1482948.7655	0.0
1488835.198	0.0
1496801.502	0.0
1502167.7415	0.0
1507373.557	0.0
1512535.3115	0.0
1517816.9235	0.0
1523166.275	0.0
1528051.835	0.0
1533321.2405	0.0
1538631.16	0.0
1543933.154	0.0
1549355.594	0.0
1555018.849	0.0
1560251.7855	0.0
1565459.799	0.0
1570714.67	0.0
1576324.57	0.0
1581663.614	0.0
1587065.0945	0.0
1592230.3665	0.0
1597419.1705	0.0
1602424.0775	0.0
1607499.987	0.0
1613030.29	0.0
1618539.007	0.0
1624072.1645	0.0
1629526.2545	0.0
1634582.172	0.0
1639770.0655	0.0
1644956.3985	0.0
1650035.876	0.0
1655277.0805	0.0
1660433.368	0.0
1665421.7675	0.0
1670415.087	0.0
1675719.349	0.0
1681401.782	0.0
1686732.0525	0.0
1691923.5125	0.0
1697064.18	0.0
1702658.691	0.0
1707991.963	0.0
1713244.3945	0.0
1718836.6325	0.0
1724472.9155	0.0
1730036.9	0.0
1735410.0025	0.0
1740594.386	0.0
1746042.8435	0.0
1751616.5865	0.0
1757375.4715	0.0
1762871.3955	0.0
1768366.327	0.0
1773618.624	0.0
1778842.124	0.0
1784113.7125	0.0
1790064.5375	0.0
1795741.943	0.0
1801164.6395	0.0
1806925.969	0.0
1813762.6765	0.0
1819373.179	0.0
1825194.171	0.0
1831008.769	0.0
1837637.315	0.0
1843929.6155	0.0
1850935.6275	0.0
1858855.05	0.0
1864655.1065	0.0
1870127.5075	0.0
1875533.447	0.0
1880508.8865	0.0
1885405.331	0.0
1890372.7715	0.0
1895285.2435	0.0
1900296.029	0.0
1905294.456	0.0
1910356.0225	0.0
1915336.4855	0.0
1920274.872	0.0
1925159.7675	0.0
1929944.986	0.0
1934888.337	0.0
1939960.6485	0.0
1945026.5845	0.0
1950031.455	0.0
1955195.926	0.0
1960342.0575	0.0
1965399.131	0.0
1970739.062	0.0
1975998.4715	0.0
1981549.1575	0.0
1986923.8815	0.0
1991943.083	0.0
1996946.1945	0.0
2001779.3895	0.0
2006747.375	0.0
2012154.44	0.0
2017586.2885	0.0
2022983.0625	0.0
2028472.543	0.0
2034221.6225	0.0
2039730.5595	0.0
2045126.536	0.0
2050922.8205	0.0
2056020.9475	0.0
2061114.148	0.0
2066272.3905	0.0
2071473.497	0.0
2076623.4055	0.0
