midpoint	h12
9170.925	0.036
18159.2665	0.298
23847.06	0.119
29867.5655	0.113
36012.941	0.091
42094.369	0.075
48527.251	0.063
54833.0685	0.115
60828.646	0.103
67157.0525	0.082
73761.8355	0.138
79643.655	0.142
86154.899	0.076
93176.3485	0.157
99414.618	0.094
106014.1875	0.094
112182.7115	0.128
119581.239	0.072
125701.14	0.093
132837.2475	0.079
140050.149	0.111
146054.375	0.099
152418.8905	0.116
159636.2795	0.104
165891.0665	0.117
172069.9535	0.081
178646.067	0.076
184871.9315	0.095
191785.7665	0.117
198740.088	0.078
204757.824	0.068
210845.0265	0.096
216925.0695	0.097
222702.6165	0.096
228464.0115	0.146
234080.5735	0.154
239739.9985	0.079
245440.2625	0.092
251118.6825	0.075
256950.9575	0.101
263042.948	0.09
269078.525	0.108
274991.6835	0.112
280810.131	0.082
287500.135	0.103
293714.112	0.124
299342.5145	0.128
305032.7485	0.109
310528.368	0.107
316246.578	0.109
322593.497	0.053
329039.7195	0.103
334796.9515	0.089
340095.922	0.098
345524.2445	0.104
350891.0145	0.135
356389.1335	0.116
366685.115	0.163
374334.056	0.106
379798.174	0.097
385222.1065	0.131
390671.849	0.103
396193.031	0.13
401536.28	0.188
407182.417	0.131
412780.182	0.142
419527.1855	0.032
427107.4295	0.055
432662.6725	0.113
438207.6425	0.138
443922.5985	0.131
449788.5465	0.146
455214.6725	0.093
460795.896	0.123
467104.8925	0.102
473411.542	0.126
479051.278	0.081
484826.366	0.099
490732.346	0.059
496143.902	0.089
501692.324	0.087
507241.188	0.077
512540.2195	0.054
517906.5915	0.047
523602.3235	0.064
529173.6935	0.064
534486.5935	0.041
539955.855	0.051
545182.755	0.048
550213.0285	0.072
555047.824	0.073
559878.3755	0.065
564738.301	0.061
569598.4805	0.052
574396.071	0.045
579092.1025	0.05
584007.2285	0.059
588931.8035	0.056
593861.145	0.088
598801.2755	0.053
603562.113	0.064
608716.533	0.077
615515.737	0.093
621240.5945	0.063
626157.781	0.081
631037.115	0.086
635891.2395	0.062
640844.768	0.056
646563.292	0.059
651672.815	0.051
656628.0905	0.051
662931.67	0.042
668297.849	0.051
673192.1865	0.045
677984.184	0.05
682819.177	0.04
687553.8535	0.064
692568.2765	0.041
697423.0935	0.049
702287.2295	0.041
707078.034	0.057
711842.589	0.032
716727.2025	0.053
721680.171	0.051
726535.3945	0.037
731527.506	0.053
736564.8965	0.039
741832.3235	0.038
747123.343	0.046
752378.755	0.046
757734.6495	0.036
762857.783	0.042
767938.5285	0.039
772867.4255	0.029
777688.5935	0.036
782538.881	0.03
787887.224	0.027
793280.932	0.033
798380.7905	0.036
803420.3045	0.031
808413.8185	0.037
813262.693	0.04
818114.874	0.042
823060.2135	0.039
827935.352	0.04
832948.992	0.048
838235.125	0.053
843507.0645	0.048
848580.6005	0.036
853476.3015	0.052
858392.4635	0.049
863335.1205	0.045
868552.094	0.032
873737.5555	0.039
878900.7545	0.039
884796.1815	0.042
889744.8565	0.049
894679.6725	0.042
900198.5205	0.042
910413.0405	0.031
915378.7625	0.048
920344.4845	0.052
925625.561	0.03
930798.337	0.038
935901.364	0.035
941022.5005	0.034
946237.771	0.064
951394.4415	0.036
956627.7445	0.043
965741.218	0.026
972027.8025	0.027
977427.7305	0.024
982319.893	0.026
987122.6565	0.027
991893.9715	0.038
996894.257	0.034
1001722.3615	0.038
1006665.2215	0.032
1011529.9925	0.029
1016416.721	0.029
1021329.3945	0.027
1026318.7415	0.029
1031376.5975	0.032
1036166.808	0.039
1041195.5095	0.032
1046070.528	0.034
1050866.6275	0.037
1055752.7175	0.039
1060814.6045	0.033
1066024.969	0.028
1070889.327	0.039
1076216.734	0.029
1081175.645	0.027
1086662.4955	0.034
1091636.503	0.031
1097160.8455	0.031
1103009.617	0.031
1107968.502	0.034
1113169.1425	0.028
1118454.683	0.029
1124042.8075	0.032
1129474.882	0.043
1134668.3905	0.036
1140032.705	0.034
1145566.9115	0.031
1151239.643	0.03
1156767.577	0.032
1162037.5755	0.031
1167375.6485	0.026
1172772.7505	0.025
1178005.829	0.027
1183287.989	0.025
1189332.471	0.03
1195017.7085	0.033
1200918.073	0.025
1206144.8555	0.022
1211131.382	0.023
1216154.398	0.025
1221282.716	0.033
1226169.971	0.04
1231467.514	0.028
1236764.471	0.027
1242241.888	0.025
1247620.3095	0.034
1252850.255	0.042
1258196.8125	0.026
1263782.489	0.031
1268832.2615	0.034
1273947.2375	0.04
1279439.3875	0.034
1289067.219	0.028
1295960.572	0.033
1300942.4585	0.027
1306517.828	0.043
1311813.007	0.041
1317032.8405	0.028
1323091.759	0.051
1328468.317	0.049
1333649.65	0.038
1338792.6665	0.036
1344169.855	0.065
1349172.997	0.037
1354258.3305	0.036
1359479.0065	0.049
1364984.119	0.044
1370141.5055	0.044
1375218.4045	0.033
1386196.385	0.035
1393220.7185	0.023
1398584.7445	0.036
1403696.1815	0.043
1408763.6	0.053
1413800.1835	0.038
1418867.4335	0.034
1424071.5925	0.032
1429157.886	0.037
1434477.944	0.033
1440033.586	0.043
1445069.845	0.03
1450001.9985	0.029
1459246.879	0.028
1466136.5535	0.027
1471298.25	0.025
1477204.075	0.035
1482948.7655	0.032
1488835.198	0.029
1496801.502	0.024
1502167.7415	0.035
1507373.557	0.038
1512535.3115	0.026
1517816.9235	0.029
1523166.275	0.029
1528051.835	0.026
1533321.2405	0.027
1538631.16	0.03
1543933.154	0.028
1549355.594	0.026
1555018.849	0.032
1560251.7855	0.026
1565459.799	0.027
1570714.67	0.027
1576324.57	0.025
1581663.614	0.027
1587065.0945	0.031
1592230.3665	0.046
1597419.1705	0.046
1602424.0775	0.037
1607499.987	0.031
1613030.29	0.024
1618539.007	0.029
1624072.1645	0.037
1629526.2545	0.025
1634582.172	0.032
1639770.0655	0.038
1644956.3985	0.038
1650035.876	0.024
1655277.0805	0.036
1660433.368	0.032
1665421.7675	0.034
1670415.087	0.036
1675719.349	0.029
1681401.782	0.028
1686732.0525	0.034
1691923.5125	0.037
1697064.18	0.032
1702658.691	0.026
1707991.963	0.031
1713244.3945	0.028
1718836.6325	0.033
1724472.9155	0.033
1730036.9	0.031
1735410.0025	0.034
1740594.386	0.032
1746042.8435	0.024
1751616.5865	0.026
1757375.4715	0.034
1762871.3955	0.038
1768366.327	0.033
