midpoint	G12
170160.0	0.5615337584068477
259642.5	0.7409380731941654
334607.0	0.7566599703030832
398840.0	0.6329810463795965
478479.5	0.6935976941217573
592213.5	0.7896759542318106
678114.5	0.806096602323347
734172.0	0.7893265787405013
799087.0	0.772905930648965
872004.5	0.7405886977028562
944385.5	0.8569307363088479
997616.0	0.806096602323347
1097136.5	0.5299152764433575
1201094.0	0.8396366494890384
1316873.0	0.8742248231286576
1425419.5	0.8742248231286576
1544665.5	0.8915189099484672
1611808.0	0.8740501353830029
1721140.0	0.8740501353830029
1833711.5	0.8740501353830029
1902921.5	0.8567560485631933
1960670.5	0.8915189099484672
2048665.0	0.909162372259586
2116473.5	0.909162372259586
2289899.0	0.909162372259586
2406546.5	0.8915189099484672
2547632.5	0.8740501353830029
2604495.5	0.7921215826709755
2679306.5	0.7921215826709755
2756584.5	0.774827495851166
2843528.0	0.6804961131976592
2921023.5	0.6076513232596733
2972775.0	0.5660756397938684
3014697.0	0.5522753078871516
3037888.0	0.5386496637260895
3064158.0	0.5251987073106821
3089409.5	0.37164817888025153
3110114.5	0.4156694907852213
3125888.5	0.42772294523539167
3164096.0	0.3927853961044632
3177724.5	0.274696480041925
3196395.0	0.274696480041925
3215847.0	0.27452179229627033
3237357.5	0.2652633417765743
3246863.5	0.2652633417765743
3257525.0	0.3286749934492095
3267451.5	0.34684251899729224
3281788.5	0.30579089876845134
3296485.0	0.30579089876845134
3306542.0	0.2759192942615075
3317360.0	0.2664861559961568
3350475.5	0.2664861559961568
3378574.5	0.24814394270241943
3386128.5	0.23923486767403265
3396756.0	0.22997641715433664
3406899.0	0.2306751681369552
3414540.5	0.2306751681369552
3424345.0	0.20552013276268669
3434579.5	0.16621538999039215
3440970.0	0.16551663900777358
3449772.5	0.17302821207092323
3460066.5	0.15870381692724256
3468710.0	0.16586601449908286
3483197.5	0.1321512795877369
3490319.5	0.08481090051532883
3503906.0	0.08446152502401955
3511224.5	0.0842868372783649
3518995.0	0.08306402305878241
3529945.5	0.08900340641104025
3536835.0	0.08882871866538561
3546684.0	0.08987684513931346
3579947.5	0.09284653681544239
3591527.5	0.08778059219145776
3603398.5	0.0834133985500917
3610928.5	0.0834133985500917
3620179.5	0.08253995982181847
3626092.0	0.08253995982181847
3634024.5	0.08201589658485454
3642818.5	0.08201589658485454
3664646.0	0.08201589658485454
3670830.5	0.08201589658485454
3678537.5	0.08201589658485454
3684597.0	0.08201589658485454
3692103.5	0.08201589658485454
3701407.5	0.0818412088391999
3714501.0	0.08219058433050919
3719739.5	0.08219058433050919
3727669.0	0.08219058433050919
3734790.0	0.08201589658485454
3741679.0	0.08114245785658133
3749397.5	0.08096777011092669
3755381.5	0.0673421259498646
3761145.0	0.06314962005415319
3773948.5	0.06367368329111711
3780170.0	0.042885841558214684
3799558.5	0.03397676652982793
3808362.5	0.027862695431915448
3826521.0	0.022971438553585462
3847546.0	0.021748624334002972
3856136.5	0.021923312079657614
3862089.5	0.021748624334002972
