midpoint	PBS
10222.294166666667	-0.003036789565285005
17803.3275	-0.0026709869960682988
22975.98	-0.0021150064290330673
27115.63	-0.00333976980116264
31249.869166666667	-0.003090314758570435
35704.61666666667	-0.0029893523630627047
40323.98	-0.0036211559134272345
44723.440833333334	-0.002769523763813976
49002.94	-0.0012364612513098448
53055.575	-0.0018390099189090094
56770.99833333334	-0.004631186545163187
60690.29833333333	-0.004491549623228157
64573.04	-0.002997704148173038
68381.13583333333	0.00045235288489145215
72126.58333333333	-0.00033042463166636836
75607.00083333334	-0.0016117434269967582
79181.63333333333	-0.001618271339249552
82763.38083333333	-0.0003795430529805173
86313.1325	-0.0013345978569311919
90171.93	-0.0014200819948459687
94089.80416666667	-0.0007991808929287927
97861.80416666667	0.0
101759.63	0.0
105670.35666666667	0.008811478210245109
109404.11583333333	0.0042677218103071525
113427.37	0.0007952599075815562
117678.15	0.002683781096542911
121452.66833333333	0.0007923692887251227
124900.59666666666	0.0011548093307701855
128296.7075	0.0021982069929104447
132998.8025	0.002624642995807206
138046.1625	0.005317128650197484
142100.68666666668	0.004515858082084103
146307.70666666667	0.003957068774606805
151311.6525	0.005991377818400013
156738.72166666668	0.006108073252859875
161481.41916666666	0.004956931833553341
165785.4675	0.004407278774922075
170485.44333333333	0.005887161791015094
175684.20833333334	0.01723268928241302
180367.40833333333	0.01686532909450634
184397.74416666667	0.007082699747104705
188697.11	0.006280780711595885
193341.20333333334	0.0028279174201792847
197541.33666666667	0.003725269997910362
201209.90166666667	0.008128221543135247
204914.16	0.019282221467535457
208857.10166666665	0.02592739064926112
213023.88833333334	0.016536068196529075
217267.87083333332	0.0013376438918694554
221316.86833333335	0.0011753309696264386
225373.07583333334	0.0036161493293038996
229396.3025	0.002907517277967803
233117.70916666667	0.001757645948508673
236659.9	0.0020185642878174795
240079.33	0.002173072983274071
243553.6075	0.0040692367289239815
247030.89166666666	0.007244197590676427
250431.99333333335	0.005051605045382518
253878.34166666667	0.007411928227482809
257512.1425	0.00517929482498031
261073.70416666666	0.0006070213005668845
264616.7316666667	-0.003550865153373087
268548.5441666667	-0.0020891511684571706
272463.19083333336	0.008409530644538971
276220.55416666664	0.011429101486908372
279943.06833333336	0.00451139629852662
283854.13666666666	0.0025916867100568273
288156.86666666664	0.002350587788020845
292093.54333333333	0.0005184512047715683
295649.39916666667	0.0015255627058073028
299069.80583333335	0.001731500580820509
302413.965	0.0009884010606157297
305773.2783333333	-0.0003543576973724697
309037.88916666666	-0.0023077344608561706
312356.1875	0.004055147101256
315969.6591666667	0.01600355114815217
319654.2975	0.016418537712242096
323393.31	0.007220818744158937
327198.08666666667	0.00228336410718777
330592.60833333334	0.010938690097858417
333729.74416666664	0.01373009998051193
336822.045	0.010726045290301503
339895.58	0.008119999269262287
343043.0158333333	0.004462332250616671
346281.8175	-0.00020167727310521643
349425.17	-0.0016236328530954752
352394.00083333335	-2.479097028684788e-05
355383.20666666667	0.004102815797678122
359571.4116666667	0.006695299333001887
366264.4425	0.0184659575585693
371900.9666666667	0.022019696496864027
375016.05833333335	0.005803912840154447
378017.8775	0.0002867218629706656
380988.4375	-0.0003874589416151919
383903.41833333333	0.0009986910573601428
386765.1041666667	-6.866448161099125e-05
389696.5266666667	-0.0020130835250684286
392728.0441666667	-0.000936941330882586
395733.5183333333	0.0001904123494171659
398738.49916666665	0.0029690202402540907
401731.025	0.003794218107948289
404634.9533333333	0.0030150115401190933
407518.915	0.0021083506944319565
410459.2125	0.0012943366214702612
413375.50416666665	0.000548919859803974
416836.02416666667	0.00012798842804527104
420976.3625	0.0
425105.73583333334	0.0026910694609749183
428531.1766666667	0.01265698586132401
431316.4083333333	0.009002561918137301
434235.4775	0.003473613114555931
437298.35583333333	0.004116991765421816
440312.6458333333	0.00105893113815759
443558.43083333335	0.0008424538024427771
446902.81416666665	0.0005343306088423052
449945.935	-0.0016285868150258465
452918.7941666667	-0.0009118851267013553
455924.81333333335	2.9662228848016554e-05
458906.18666666665	0.00156383725962349
462125.0725	0.003765089172469815
465526.63416666666	0.0038377821716931177
469276.81666666665	0.004770379880749163
473173.865	0.004038928024490522
476542.225	0.00087296984050051
479504.0675	0.0019396248293557532
482498.05333333334	0.007094139179148385
485857.0875	0.00669348510463102
488978.1558333333	0.0035633001774824182
491666.2766666667	0.001458105187148977
494284.6691666667	-0.002336071122874862
496864.74333333335	-0.004752113920276828
499717.86583333334	-0.0017376455412395353
502542.52416666667	0.0028873883736063337
505308.60583333333	0.0030087413872738325
508180.7125	-0.00015639904914514668
510966.27416666667	-0.0011742140835251916
513669.95166666666	0.0003061999426232679
516361.7425	0.0017845308747626504
519581.9375	-0.0002662002216823014
523082.9766666667	0.0015329162973609436
526316.5616666666	0.0003281991732472237
529146.1575	-0.0011986655466215568
531651.48	-0.002310568782278279
534128.5541666667	-0.0016970283696519878
536692.2475	0.0039006387813963614
539209.8525	0.004686244759239888
541648.95	0.0017662776112383973
543883.4266666666	0.0005341163098419022
545968.0016666667	0.0011666438837419429
548082.2375	0.0011115577793058416
550064.2825	0.004814801645983958
552011.5991666666	0.0048493197382455675
554008.59	0.0009388344043967138
555965.0566666666	0.0005389446843257489
558013.0725	0.00025763088434494
560226.9783333334	0.001551210867165942
562464.305	0.0033851739119303394
564648.31	0.004588249640643249
566829.8608333333	0.0023726662743663632
569076.5241666667	0.0009933433524053636
571314.61	0.0035277798962922856
573593.4275	-0.00024160844480316618
575817.6975	-0.0036268858911861156
577980.7433333333	-0.0010056850337273019
580241.0458333333	0.0009359351469471356
582507.885	-0.0020648589393018947
584698.1383333333	-0.003952135271726709
586859.7016666667	-0.0015623277493448434
588981.4366666666	0.00012854544689019844
591018.0891666666	1.97309944100213e-05
593143.3616666667	-0.000862733063127277
595380.7266666667	0.0008483840290196061
597588.8208333333	-3.5331701965816926e-05
599741.7583333333	-0.0018793583822441903
601763.2541666667	-0.000770169086670169
603636.2516666667	0.0010744108243310488
605501.9041666667	-0.0009030509056008119
607464.8775	-0.0006513741271777295
610179.6116666667	6.0829188488250334e-05
613348.5425	0.0001366488496791104
615996.325	-0.0008002798147073473
618399.3091666667	4.5931873961791904e-05
620762.0583333333	-0.00018134749209802316
622822.3925	-0.0006057315500890717
624638.9233333333	0.0013977971425076473
626508.8091666667	-0.000421860441503981
628564.4083333333	-0.0013171948676913238
630715.725	0.0036752693008218237
632784.4441666667	0.003179131988968317
634829.5033333333	-0.0026248826156856932
636884.6608333334	0.001805054647402999
638949.0975	0.0023228941471302184
640982.2316666667	-0.0013318247893824694
643183.7558333334	0.0006582501414699096
645763.34	0.0015663214372206313
648151.2358333333	0.0
650175.7933333333	0.0028426590098042906
652206.4483333334	0.001939758627802115
654257.6725	0.0
656327.615	0.0
658647.6208333333	0.0009941503681489352
661704.5266666666	0.0012466735068886237
664482.4991666666	0.0012642811015233049
666495.2	0.00042832505173542537
668652.7458333333	0.0008067553737184537
670849.8191666667	0.0001407735190089851
672961.1116666667	-0.0003846585247688295
675011.9841666666	-0.0007285410902359078
677088.7425	-0.0006009401182575825
679188.3583333333	0.0010789224182432338
681224.4525	0.0024928843460716972
683183.1458333334	0.001704364105252524
685070.23	-4.316948554087981e-05
686986.5891666666	-0.0011574576249048852
688938.1758333333	-0.0013942050119743665
690933.2466666667	0.0005340527906495194
