midpoint	PBS
76203.86583333333	-0.005004224363596655
106698.65166666667	-0.0032148891451004593
136988.50416666668	-0.001017579111543542
173729.085	-0.0015452819494434537
241607.82916666666	-0.0033940437764833162
319263.51416666666	-0.0053762326633093
360684.5075	-0.004189909857607904
382217.3775	-0.002853608638597902
452788.19666666666	-0.0006631441754408253
546114.01	0.001936269870766033
607371.8508333333	0.0036608556238019807
650857.3741666666	0.0012101680201501252
692886.2725	0.0003996235124537279
734434.4033333333	0.0015372886471446325
763926.2233333334	0.0010996853539409109
792199.0258333334	-0.0012943824294917256
816540.6166666667	0.0029077953864007472
836711.1791666667	0.0062805214719784406
856621.5758333333	0.007909167377690306
877174.0066666667	0.007528760503037163
905013.1241666666	0.005805323084433498
942746.4666666667	0.0016903969953200961
979719.5058333334	0.0012097745010353528
1028903.8833333333	0.0014259505326828558
1083507.1625	0.0015717633650245823
1119567.7466666666	0.0018894160380289187
1146402.7791666666	0.0026606386993059837
1198660.0725	0.002688338992867151
1247142.2616666667	-5.862925082129025e-05
1268454.91	-0.002721880282471609
1286585.1516666666	-0.004190472145707601
1304466.4566666668	-0.002668798340694557
1333940.7708333333	0.0004117812806093337
1380303.5258333334	0.001975731549918009
1444970.0883333334	0.002828901098907508
1491728.8291666666	0.007375866260232863
1516086.1108333333	0.009082779132928664
1544138.2841666667	0.003744965403738856
1566663.5991666666	0.004122474103000862
1588832.8816666666	0.0054606031515745624
1613011.0441666667	0.007957431060232042
1635647.1916666667	0.010135128178356625
1659786.9375	0.010563545747723172
1697801.71	-0.0016432133344949536
1731483.5866666667	-0.003367243539710247
1750799.4366666668	0.0012687099503362485
1770061.4308333334	0.001722010523721834
1789623.5491666666	-0.0016544247866391011
1813503.96	-0.006651289491416672
1837773.52	-0.008862895760145845
1856025.8375	-0.00915896842257907
1873456.2733333334	-0.01217111170564369
1892184.8308333333	-0.006113784547624755
1906999.2	-0.0011678186772702218
1929274.8691666666	-0.0034130120501486665
1952995.6216666666	-0.0001302660337040346
1968288.0125	0.0019024889393068174
1980723.9225	0.00074514850826489
1992505.04	0.0004770519006813122
2005091.4308333334	-0.0015690403212514493
2018179.3041666667	-0.003915646331389382
2030553.5191666668	-0.005323029637568627
2042918.8933333333	-0.0022000707049278337
2056640.025	0.005995538306600224
2071243.27	0.010722868763680806
2085649.6341666668	0.008952165582327993
2101263.3266666667	0.0038858611321178904
2117422.54	0.0021524018198378287
2131942.52	-0.0013703292238431137
2145714.7241666666	-0.0019098808569306329
2158582.925	1.1522157486945754e-05
2171663.3725	0.00016110622782771278
2187070.6475	-0.0004257755524528063
2203447.65	-0.000156535396991466
2218305.0616666665	-0.0004135197974698197
2233726.9425	-0.0004114818495611346
2249111.2525	0.0025843665241995304
2261919.2733333334	0.004593699448652034
2275019.808333333	0.004877264343448731
2297251.908333333	0.002093244432653793
2329199.368333333	0.0007943257991345163
2356079.1825	0.0007736764445376689
2374511.7675	0.0009627254139243982
2390737.9075	0.0018633840470187618
2407819.3116666665	-0.002314427743538166
2424201.9716666667	-0.0014804511326941456
2438627.966666667	-0.0006748606540288363
2452583.879166667	-0.0014918956865059192
2468512.8733333335	-0.002348530124700742
2484142.2391666668	-0.003705587547776562
2497163.839166667	-0.004122607223162846
2510549.3933333335	-0.0030383155662365774
2528111.385	-8.984402050811074e-05
2547029.935	0.0004732312563190721
2561059.384166667	0.0005686755565561876
2576096.7216666667	-0.000898874117575717
2594048.950833333	-0.0010257821821893379
2610640.3008333333	0.00038877881264145044
2625080.178333333	0.0015953866652198972
2638361.6908333334	0.0033117701975463256
2653667.2091666665	0.0026623640370122123
2669671.1675	0.0028645430181108308
2687010.7183333333	0.004589871459160679
2704067.8633333333	0.005575077740752618
2727520.4991666665	0.006866649342381363
2758863.256666667	0.003597558167093956
2781449.6033333335	0.001974585164783278
2801098.5183333335	0.001141832456882866
2819421.615	-0.0010064534260763242
2831402.658333333	-0.000525991873933057
2842541.94	0.0015967476405354356
2853660.9475	0.0021079665018422377
2866385.9425	0.0033729131099680203
2879528.2125	0.0052895799210502265
2892309.3633333333	0.003177376239565729
2904484.0416666665	-0.0010701592291542513
2915176.275	-0.0032297413938032478
2925184.5341666667	-0.006339437219318662
2935367.1983333332	-0.004280459317155677
2947969.1458333335	-0.00021426411749430664
2968297.6933333334	-0.003511627789268437
2989788.6358333332	-0.0036988488840317916
3006329.3558333335	-0.003297073882074036
