window	window.chrom	window.pos	moving.Fst	hmm.output
1	2L	186806	-0.00141161899010584	0
2	2L	527970	-0.00271565567325071	0
3	2L	765225	-0.00123258650607102	0
4	2L	1079162	0.00118166893628541	0
5	2L	1458737	0.0200796506054947	0
6	2L	1715014	0.0102689552730644	0
7	2L	2049229	0.0156993623678471	0
8	2L	2644556	-0.0022008505073136	0
9	2L	3023008	-0.00347586547993277	0
10	2L	3125960	-0.000949389307904004	0
11	2L	3232282	-0.00304563393702375	0
12	2L	3272887	-0.00170746307820452	0
13	2L	3315785	-0.00117294201241539	0
14	2L	3397231	-0.00235221838295129	0
15	2L	3434897	-0.000946179122138956	0
16	2L	3480675	-0.00111143829884198	0
17	2L	3517745	-0.00301657621168301	0
18	2L	3572518	-0.00394264996755984	0
19	2L	3620214	-0.00153342719591547	0
20	2L	3666906	-0.0017302647749634	0
21	2L	3698674	0.000350315809819218	0
22	2L	3729841	0.000993982054235651	0
23	2L	3758948	0.00222212795361843	0
24	2L	3803246	0.00343550162561479	0
25	2L	3862197	0.000776914087547096	0
26	2L	3907185	5.58377719923948e-05	0
27	2L	3946304	0.00223950940951198	0
28	2L	3993000	0.00240315401027637	0
29	2L	4126464	0.00213529604037282	0
30	2L	4168542	-0.000463734140363771	0
31	2L	4222681	0.00319452558164408	0
32	2L	4259983	-0.00169819554929702	0
33	2L	4307746	-0.000710264653087012	0
34	2L	4341534	0.00284052712895337	0
35	2L	4406500	0.00215464459248181	0
36	2L	4442305	0.0027073926405582	0
37	2L	4491808	0.00338991429894526	0
38	2L	4516984	0.000731765253545659	0
39	2L	4569033	0.00320456364344078	0
40	2L	4604151	0.0035497056501019	0
41	2L	4678499	0.00575190454828968	0
42	2L	4730216	0.00970193995238596	0
43	2L	4758988	0.0120290441213714	0
44	2L	4785442	0.00956667027529443	0
45	2L	4810177	0.00019306991718408	0
46	2L	4847264	-0.000260034106170712	0
47	2L	4877033	-0.00166740326379098	0
48	2L	4924580	-0.00121919708660992	0
49	2L	4961986	-0.00148886215316549	0
50	2L	5005929	-0.000857920315773201	0
51	2L	5185703	0.00120292546820441	0
52	2L	5484695	0.00267086283766064	0
53	2L	5515967	0.00210760793178828	0
54	2L	5598226	0.00194331736662222	0
55	2L	5660202	0.00350323128761978	0
