window	window.chrom	window.pos	moving.Fst	hmm.output
1	2L	181204	-0.000687801961336376	0
2	2L	481372	-0.00157166185238312	0
3	2L	718803	-0.00210557051579196	0
4	2L	972641	-0.00106068067533667	0
5	2L	1285338	-0.001492442518023	0
6	2L	1588413	-0.000744927195466489	0
7	2L	1940884	-0.00021970776948782	0
8	2L	2279785	0.00206399065355956	0
9	2L	2700886	0.022625099842953	0
10	2L	3014930	0.0104653089903451	0
11	2L	3109852	-0.00398160741113413	0
12	2L	3209328	-0.000739202220144887	0
13	2L	3255778	-0.00163404077041705	0
14	2L	3298112	-0.000243670598424488	0
15	2L	3374312	-0.000951460683465342	0
16	2L	3404606	-0.00144867799766883	0
17	2L	3437403	0.00251148310332693	0
18	2L	3471121	0.00155341881786082	0
19	2L	3510794	0.00373751468057119	0
20	2L	3536801	0.00307436234209283	0
21	2L	3598885	0.00133604058103066	0
22	2L	3631384	0.00025661323644243	0
23	2L	3676734	0.00508587859941895	0
24	2L	3714189	0.00707090109389787	0
25	2L	3736818	0.00560084529695457	0
26	2L	3762625	0.00207944744499786	0
27	2L	3807153	-0.000628914528553531	0
28	2L	3861654	-0.000964071764953487	0
29	2L	3896063	-0.00137506877096418	0
30	2L	3932488	0.000436690695783547	0
31	2L	3966787	-0.00129033998372731	0
32	2L	4102225	0.00163332118449267	0
33	2L	4136105	0.00282152830669676	0
34	2L	4174292	0.000746629250775367	0
35	2L	4229535	-0.00038899258497867	0
36	2L	4277137	-0.00122762926675313	0
37	2L	4318382	0.00178856536101961	0
38	2L	4357617	0.00114478364401518	0
39	2L	4417028	0.00139484064008086	0
40	2L	4447959	-0.000862667385261292	0
41	2L	4492136	-0.000246136086444675	0
42	2L	4513435	-0.00173170286968998	0
43	2L	4559358	-0.000249420221165808	0
44	2L	4590310	0.000653382248278191	0
45	2L	4658156	-0.00101557117588845	0
46	2L	4696895	-0.00198645585975343	0
47	2L	4741185	-0.00103085233452121	0
48	2L	4766397	-0.00241855872519024	0
49	2L	4792719	-0.000303212445184338	0
50	2L	4822302	0.000552061124739487	0
51	2L	4859049	0.00321373963741398	0
52	2L	4906398	0.00272192014806003	0
53	2L	4938093	0.000210799828421637	0
54	2L	4970689	-0.000423505780018102	0
55	2L	5012703	4.80123113346437e-05	0
56	2L	5223474	-0.00132734262467858	0
57	2L	5487905	0.00243124155160032	0
58	2L	5514837	0.000235072987577237	0
59	2L	5572982	0.00319730341983928	0
60	2L	5650044	-0.000562960549806658	0
61	2L	5682824	-0.000214327796882226	0
62	2L	5718204	0.0010699833691278	0
63	2L	5757222	0.00184027200432532	0
64	2L	5801668	0.00241361027331757	0
65	2L	5857476	0.00214708575785056	0
66	2L	5885700	-2.14865571144157e-05	0
67	2L	5914800	-9.21047510932795e-06	0
68	2L	5936962	0.000155911264199926	0
69	2L	5997887	0.00276348020772001	0
70	2L	6036989	0.000474866298233081	0
71	2L	6083331	0.000743306190544888	0
72	2L	6114065	0.00105276327215786	0
73	2L	6143744	0.0019192141224657	0
74	2L	6168428	0.000285616010712757	0
75	2L	6192569	0.00251532146206986	0
76	2L	6223425	0.000377918710248747	0
77	2L	6248554	-0.000633609215430646	0
78	2L	6349291	-0.000325774383354026	0
79	2L	6397194	-0.000103218623188261	0
80	2L	6428907	0.00199761738838472	0
81	2L	6452406	-0.000126436406087229	0
82	2L	6484624	0.000618795435330414	0
83	2L	6517927	-0.00134417058500692	0
84	2L	6540464	7.85601043147127e-05	0
85	2L	6588221	0.000754838649412888	0
86	2L	6617606	0.0027886829492142	0
87	2L	6647105	0.00456637214517839	0
88	2L	6676235	0.0099153890974103	0
89	2L	6705495	0.00241799975758958	0
90	2L	6734210	0.0016964524407859	0
91	2L	6759420	0.00523045658426333	0
92	2L	6791184	0.00390817526165931	0
93	2L	6819013	0.00305214112858157	0
94	2L	6847715	0.00288894329256704	0
95	2L	6872780	-0.000386813814805331	0
96	2L	6896201	-3.25947993725513e-05	0
97	2L	6922922	-0.0024767821657568	0
98	2L	6952247	-0.000742302756826515	0
99	2L	6982604	-0.00178048016192885	0
100	2L	7011971	-0.00254570989762304	0
101	2L	7044858	-0.00299150937661421	0
102	2L	7075139	-0.00343031469527231	0
103	2L	7103028	-0.00181501198851459	0
104	2L	7144444	0.000705130808107698	0
105	2L	7191099	0.00121503532737048	0
106	2L	7227657	0.000976644361351156	0
107	2L	7250320	-2.84330753549136e-05	0
108	2L	7296674	0.000555528380039235	0
109	2L	7333936	-0.000596952654678751	0
110	2L	7439391	0.000658719560831624	0
111	2L	7534826	0.000642688785330188	0
112	2L	7567419	-0.00116312899180585	0
113	2L	7605562	-0.00123617981907841	0
114	2L	7629851	-0.000224959015689425	0
115	2L	7654628	-0.00021409255178579	0
116	2L	7680616	-0.000940709687150408	0
117	2L	7706166	-0.00379480306546166	0
118	2L	7740412	0.000306395357020367	0
119	2L	7780245	-0.00101689221182709	0
120	2L	7811389	0.00164636815181926	0
121	2L	7837791	0.00090035695258294	0
122	2L	7867308	-0.000779867020151283	0
123	2L	7894741	0.00207054137925967	0
124	2L	7917210	0.00333292239161208	0
125	2L	7939409	0.0018510469137306	0
126	2L	7961245	0.00216501994448438	0
127	2L	7985012	0.000378219894965846	0
128	2L	8005806	0.000231983572648941	0
129	2L	8039378	0.000954911023167787	0
130	2L	8054524	-6.56587938344895e-05	0
131	2L	8070145	-0.00195168985491718	0
132	2L	8088579	-0.000403914791889568	0
133	2L	8113631	-0.00207590046647119	0
134	2L	8136404	0.0018416624056592	0
135	2L	8158369	-0.00225740071481956	0
136	2L	8211310	0.000566796631962594	0
137	2L	8233187	-0.000212968983920395	0
138	2L	8258459	-0.000115851005054262	0
139	2L	8276670	0.00408557057802253	0
140	2L	8312695	0.000382655051061355	0
141	2L	8355448	-0.000559070700707527	0
142	2L	8595549	0.000734670412818047	0
143	2L	8626041	-3.44303921106074e-05	0
144	2L	8654353	0.00261650928083688	0
145	2L	8689370	0.000712058870107089	0
146	2L	8710771	0.000638562196112401	0
147	2L	8742882	0.00268061128227105	0
148	2L	8773683	0.00150065340294407	0
149	2L	8801473	0.00208719354157735	0
150	2L	8844779	-0.00163707340647241	0
151	2L	8871693	-0.000959880756251261	0
152	2L	8903461	0.00010002067052638	0
153	2L	8937546	0.00287692250524348	0
154	2L	8956472	-0.00158928880644069	0
155	2L	8984142	-0.00106156859039175	0
156	2L	9008177	0.00308017024610271	0
157	2L	9026752	0.00308451830937195	0
158	2L	9058737	0.00384053332092799	0
159	2L	9087213	0.00658069072539824	0
160	2L	9130896	0.00166122677941731	0
161	2L	9177607	0.00079521596847115	0
162	2L	9207583	0.00136765034288379	0
163	2L	9241267	-0.0004251520426691	0
164	2L	9312089	-0.00133973410888903	0
165	2L	9332984	0.00147916377776687	0
166	2L	9356392	0.000221857252906389	0
167	2L	9385369	0.000566774951267453	0
168	2L	9412548	0.00660825609931013	0
169	2L	9444660	0.00316507600710089	0
170	2L	9472770	0.00349102193689554	0
171	2L	9498045	-0.000754437799445652	0
172	2L	9533671	0.000637527678419909	0
173	2L	9558817	-0.00186880217665301	0
174	2L	9582361	-0.000479467413875908	0
175	2L	9608726	0.000607346380731453	0
176	2L	9636947	0.00507170400902253	0
177	2L	9665042	0.00326658604956099	0
178	2L	9684897	0.00105856555307271	0
179	2L	9742296	0.00101106069439758	0
180	2L	9774007	0.00228084193094973	0
181	2L	9802614	-0.000149202263034147	0
182	2L	9839180	-0.00148739514333723	0
183	2L	9865432	-0.00045075612546648	0
184	2L	9891876	0.00125822488193951	0
185	2L	9911610	0.00393708787205649	0
186	2L	9937461	0.00139524174170537	0
187	2L	9958804	0.00147323476954428	0
188	2L	9981143	-0.00179882463973986	0
189	2L	10003474	-0.000924868668694219	0
190	2L	10024355	-0.00349546649200724	0
191	2L	10048813	-0.00265832135927902	0
192	2L	10072494	-0.00160054423395674	0
193	2L	10093836	-0.00273133405963774	0
194	2L	10113726	0.000203871460473251	0
195	2L	10154703	0.00108072062161073	0
196	2L	10195297	0.00203739439744523	0
197	2L	10224625	0.00170890711724668	0
198	2L	10249934	0.00109204448339308	0
199	2L	10272513	0.001729811567478	0
200	2L	10295397	0.000612980461102141	0
201	2L	10319447	0.00173374951238646	0
202	2L	10344458	0.00156889941325586	0
203	2L	10379946	0.00415029205307888	0
204	2L	10399294	0.00331792472844228	0
205	2L	10423870	0.00301067254476657	0
206	2L	10443261	0.00121273855038233	0
207	2L	10460610	0.00181129776957772	0
208	2L	10484879	0.000762965207276824	0
209	2L	10503848	0.00270769890244118	0
210	2L	10519877	0.00203936985180981	0
211	2L	10547096	0.000850528558095065	0
212	2L	10566166	0.00157656576427052	0
213	2L	10598204	0.0048374600959441	0
214	2L	10621237	0.00249193421407102	0
215	2L	10638701	0.00311392855823218	0
216	2L	10659307	-0.00016853175515231	0
217	2L	10675315	-0.000335408576062237	0
218	2L	10694577	-0.00106793385043161	0
219	2L	10718757	8.91007058082035e-06	0
220	2L	10740487	-0.000325122393920768	0
221	2L	10760387	0.0022033730087005	0
222	2L	10782801	0.00262604026199594	0
223	2L	10808247	0.00210642015403901	0
224	2L	10828417	0.00140079943850194	0
225	2L	10850136	0.00149353455369414	0
226	2L	10867190	0.00379757128905206	0
227	2L	10885044	0.000556285774689984	0
228	2L	10901166	-0.000485936721330575	0
229	2L	10923598	0.00149335347094968	0
230	2L	10948110	0.00303506388559971	0
231	2L	10984999	0.00247543288908496	0
232	2L	11008067	0.00414251834260657	0
233	2L	11029289	0.00251463270770217	0
234	2L	11050455	0.00072410955400996	0
235	2L	11076039	-0.00279423326839535	0
236	2L	11102600	-0.00204590873461915	0
237	2L	11129631	-0.000662198948839099	0
238	2L	11148061	-0.00141390865561664	0
239	2L	11172856	-0.000620118189066046	0
240	2L	11198084	-0.00275073562774754	0
241	2L	11226014	-0.00188050836577645	0
242	2L	11250698	-0.00217426804709197	0
243	2L	11284466	-0.00222583693838063	0
244	2L	11309875	-0.00296801891662569	0
245	2L	11335215	-0.00312952654735499	0
246	2L	11368496	-0.0037571326842436	0
247	2L	11392928	-0.00219814578484067	0
248	2L	11436041	-0.000647194375170883	0
249	2L	11466879	-0.00204071392706476	0
250	2L	11500268	-0.00124842542209955	0
251	2L	11525196	0.00187917341876312	0
252	2L	11546204	0.000628936035617219	0
253	2L	11585908	0.000236156934038609	0
254	2L	11610536	0.00091773221427328	0
255	2L	11632102	0.000430244080826751	0
256	2L	11653962	-0.000743299069712683	0
257	2L	11675595	-0.00137216315208576	0
258	2L	11698164	-0.00110599251418623	0
259	2L	11719410	0.000549453909152092	0
260	2L	11741184	0.00170644827665019	0
261	2L	11765705	0.00127448510541027	0
262	2L	11785080	0.000283775088627498	0
263	2L	11802670	0.00240338652130534	0
264	2L	11824205	0.00138301503443196	0
265	2L	11852036	0.000891919540249658	0
266	2L	11873050	-0.00118644453495907	0
267	2L	11893523	-0.000796992983638266	0
268	2L	11912361	0.000470085135129481	0
269	2L	11933610	0.00135825738843519	0
270	2L	11954124	0.00194820324049632	0
271	2L	11975730	0.00728326387334489	0
272	2L	11999663	0.00395864791613668	0
273	2L	12026901	0.00340154539858045	0
274	2L	12055421	0.00179300431601158	0
275	2L	12079583	0.00616841083654756	0
276	2L	12118977	0.00148073324234597	0
277	2L	12143963	0.00266510106821426	0
278	2L	12169577	-0.00203742780526598	0
279	2L	12202998	-0.00250679477613627	0
280	2L	12224167	-0.00151927275780242	0
281	2L	12251609	-9.12824531989538e-05	0
282	2L	12278966	-0.000437726703599686	0
283	2L	12310299	-0.00190999763964267	0
284	2L	12334736	0.0016047467803363	0
285	2L	12360831	-3.34459380222414e-05	0
286	2L	12398651	-0.00354874524998096	0
287	2L	12424003	-0.00154203089174024	0
288	2L	12449699	0.00224715164216976	0
289	2L	12477295	0.00489803331892253	0
290	2L	12505089	0.00358550498369347	0
291	2L	12525401	0.00139477200030504	0
292	2L	12550139	0.00119112204437323	0
293	2L	12570212	0.00162803068185172	0
294	2L	12587750	0.00130462744730041	0
295	2L	12607843	0.00188322663133396	0
296	2L	12627257	0.00110630268745744	0
297	2L	12644729	0.00120126575131951	0
298	2L	12662710	-0.000469078445222251	0
299	2L	12679069	0.00281329456613593	0
300	2L	12697212	0.000868732975424634	0
301	2L	12722026	0.00243874074655335	0
302	2L	12740069	-0.000690961823218616	0
303	2L	12758402	0.000451715165330916	0
304	2L	12777320	0.00241306311637031	0
305	2L	12800288	0.00480424631519854	0
306	2L	12821490	0.00684393666658899	0
307	2L	12840251	0.00191177181605318	0
308	2L	12857820	0.000237898984118619	0
309	2L	12889379	0.000829706292786082	0
310	2L	12908103	0.0015253317218662	0
311	2L	12928314	0.000770189083559958	0
312	2L	12957524	0.000228795472419029	0
313	2L	12983506	0.00245613971356668	0
314	2L	13010062	0.00176220145207219	0
315	2L	13057324	0.000717477397420667	0
316	2L	13078400	0.00113168985068365	0
317	2L	13099011	0.00127667500553736	0
318	2L	13119714	0.00122967808083313	0
319	2L	13147798	-0.000317336367573148	0
320	2L	13172272	0.000133808624361123	0
321	2L	13191005	0.00353842375375669	0
322	2L	13241085	0.00206328794609882	0
323	2L	13265169	0.00736487283292625	0
324	2L	13292493	0.00227136360530172	0
325	2L	13319759	0.00178964529708341	0
326	2L	13360545	0.00606884588455017	0
327	2L	13455446	0.00891206383278262	0
328	2L	13507566	0.003488962449058	0
329	2L	13541627	-0.00100256095361619	0
330	2L	13565747	0.00160567080746746	0
331	2L	13601007	0.000231211333377961	0
332	2L	13623825	0.00101699598057812	0
333	2L	13648515	0.00300969042775246	0
334	2L	13667836	0.00234820374941306	0
335	2L	13699727	0.000104777972058094	0
336	2L	13725498	-0.00141657608525896	0
337	2L	13762129	-0.00135388458102306	0
338	2L	13785284	-0.00128379387890123	0
339	2L	13806667	-0.000798027427109199	0
340	2L	13827865	0.0013271973018921	0
341	2L	13843567	0.00119828386486179	0
342	2L	13863894	-0.00238114026240201	0
343	2L	13901616	-0.000612788683744576	0
344	2L	13923565	-0.0018199226569906	0
345	2L	13961363	-0.00167307525679258	0
346	2L	13980203	-0.00141388169215099	0
347	2L	13998681	-0.000275737272942409	0
348	2L	14014311	-0.000870229714674355	0
349	2L	14029816	-0.00220112265471682	0
350	2L	14058302	-0.00182981860610642	0
351	2L	14081061	-0.00120386799044745	0
352	2L	14095887	0.000484315097088769	0
